question,contexts,answer,ground_truth,faithfulness,answer_relevancy,answer_correctness
What type of category does Obregonia and Cymbidium have in common?,"['Obregonia, the artichoke cactus, is a genus of cacti with a single species, Obregonia denegrii.Cymbidium , or boat orchid, is a genus of 52 evergreen species in the orchid family Orchidaceae.']", Both Obregonia (artichoke cactus) and Cymbidium (boat orchid) belong to the category of flowering plants.,genus,0,0.971923347,0.690516818
Smokers Die Younger is a band that has performed what avant-garde musical form?,"['Smokers Die Younger are a four-piece rock band from Sheffield, South Yorkshire, England.Art rock is a subgenre of rock music that generally reflects a challenging or avant-garde approach to rock, or which makes use of modernist, experimental, or unconventional elements.']"," Smokers Die Younger, not being associated with Venetian Snares or his avant-garde electronic style, does not have a specific identified avant-garde musical form.",Art rock,0,0,0.354040921
What specific college in Delaware did Jamin Elliott play football with Matt Nagy?,"[' Elliott caught 66 passes for 745 yards and 12 touchdowns for the Georgia Force during the 2006 season where he was once again reunited with his former Delaware quarterback Matt Nagy. He played college football for the University of Delaware, and subsequently was signed as a street free agent by the New York Dragons of the Arena Football League (AFL).']"," Jamin Elliott did not play college football at any university in Delaware with Matt Nagy. He played for the University of Delaware, but Matt Nagy was not his teammate there.",University of Delaware,0.5,0.951222803,0.367832672
What year was the author of The Finkler Question born?,['The Finkler Question is a 2010 novel written by British author Howard Jacobson.Howard Eric Jacobson (born 25 August 1942) is a British novelist and journalist.'],1942 (Howard Jacobson),1942,1,0.380730872,0.928930027
"Which one of these artists has occasionally pursued acting, Joan Jett and Ihsahn ","['Ihsahn (born 10 October 1975 as Vegard Sverre Tveitan) is a Norwegian composer, multi-instrumentalist, and vocalist.Joan Marie Larkin (born September 22, 1958), known professionally as Joan Jett, is an American rock singer, songwriter, composer, musician, record producer and occasional actress.']", Joan Jett has occasionally pursued acting.,Joan Jett,1,0.57492119,0.789599205
What Glen Martin predecessor re-aired Sunday night on Nickelodeon?,"[' ""Glenn Martin, DDS"" was Nick at Nite\'s fourth original series (the first was ""Hi Honey, I\'m Home!Hi Honey, I\'m Home! Each week, a new episode of the series aired on ABC as part of its Friday night ""TGIF"" lineup.']"," ""Hi Honey, I'm Home!"" was the predecessor of ""Glenn Martin, DDS"" that re-aired on Nickelodeon.","Hi Honey, I'm Home!",0.5,0.81647599,0.83279092
What Baltimore Ravens retiree scored 8 touchdowns for the Tennessee Titans in 2003?,"[' Eddie George rushed for 1,031 yards and five touchdowns while Derrick Mason had 1,303 receiving yards and eight touchdowns. Mason retired as a Baltimore Raven on June 11, 2012.']"," Steve McNair, not a Baltimore Ravens retiree, scored 8 touchdowns (6 passing and 2 rushing) for the Tennessee Titans in 2003.",Derrick Mason,0,0.84561168,0.543701605
What ruler in the Indian subcontinent sent his general Malik Kafur on an expedition to Warangal?,"['In late 1309, the Delhi Sultanate ruler Alauddin Khalji sent his general Malik Kafur on an expedition to the Kakatiya capital Warangal.Ala ud-Din Khalji (r. 1296-1316) was the second and the most powerful ruler of the Khalji dynasty of Delhi Sultanate in the Indian subcontinent.']", Alauddin Khalji,Alauddin Khalji,1,0.527473884,0.75
"The Spanish 1977 Amnesty Law is a law promulgated in 1977, two years after which Spanish general who ruled over Spain as a military dictator from 1939 until his death in 1975?","[""The Spanish 1977 Amnesty Law is a law promulgated in 1977, two years after dictator Francisco Franco's death, that shields any Franco era crime from being put under trial.Francisco Franco Bahamonde (] ; 4 December 1892 Ã¢â‚¬â€œ 20 November 1975) was a Spanish general who ruled over Spain as a military dictator from 1939 until his death in 1975.""]", Francisco Franco Bahamonde,Francisco Franco,0.5,0.630884848,0.962257351
Which academy award did Ready Player one actor Mark Rylance win? ,"[' The film is scheduled to be released on March 30, 2018. Rylance won the Academy Award and the BAFTA Award for Best Supporting Actor for his portrayal of Rudolf Abel in ""Bridge of Spies"" (2015).']"," Mark Rylance won the Academy Award for Best Supporting Actor for ""Bridge of Spies"" (2015), not ""Ready Player One"".",Best Supporting Actor,1,0.479980635,0.503113003
"Which uncompromising and minimalist, Swiss architect is Helene Binet known for working with?","[' She is most known for her work with architects Daniel Libeskind, Peter Zumthor and Zaha Hadid, and has published books on works of several architects.Peter Zumthor (born 26 April 1943) is a Swiss architect whose work is frequently described as uncompromising and minimalist.']"," Helene Binet is known for working with Peter Zumthor, the uncompromising and minimalist Swiss architect.",Peter Zumthor,1,0.769926296,0.863846733
What is the lead a character in a play whose cast includes an American actress known primarily for her work in theatre?,"["" It features performances from the show's cast, which includes Harvey Fierstein, Linda Hart, Dick Latessa, Kerry Butler, Clarke Thorell, Mary Bond Davis, Laura Bell Bundy, Matthew Morrison, Corey Reynolds, and Marissa Jaret Winokur as the lead character of Tracy Turnblad.Kerry Marie Butler (born June 18, 1971) is an American actress known primarily for her work in theatre.""]"," Anjelica Huston, who is in the film's cast, is known primarily for her work in theater as Carrie Chapman Catt.",Tracy Turnblad,0,0.561258305,0.648284042
"A Novel written by who is an opera based on in four acts by Jules Massenet to a French libretto by Ãƒâ€°douard Blau, Paul Milliet and Georges Hartmann, that is a mainstay of the repertory during its history have included the following works which have each been performed more than 1,000 times by the company?","[' Mainstays of the repertory at the OpÃƒÂ©ra-Comique during its history have included the following works which have each been performed more than 1,000 times by the company: ""Cavalleria Rusticana"", ""Le chalet"", ""La dame blanche"", ""Le domino noir"", ""La fille du rÃƒÂ©giment"", ""LakmÃƒÂ©"", ""Manon"", ""Mignon"", ""Les noces de Jeannette"", ""Le prÃƒÂ© aux clercs"", ""Tosca"", ""La bohÃƒÂ¨me"", ""Werther"" and ""Carmen"", the last having been performed more than 2,500 times. It is loosely based on the German epistolary novel ""The Sorrows of Young Werther"" by Johann Wolfgang von Goethe, which was based both on fact and on Goethe\'s own early life.']"," The opera ""ThaÃƒÂ¯s"" by Jules Massenet.",Johann Wolfgang von Goethe,0,0.651511949,0.575084413
Where was the theater where   A New Day was performed located? ,"['A New Day... was a Las Vegas residency show performed by Canadian singer Celine Dion at the 4,000-seat Colosseum at Caesars Palace in Las Vegas.The Colosseum at Caesars Palace is a theatre located on the Las Vegas Strip in Las Vegas, Nevada.']"," ""A New Day"" musical's location is not provided in the context given.","Las Vegas, Nevada",0,0,0.417617752
"Which philosopher, known for his 1651 book, fled to France for legal reasons?","['The right of asylum (sometimes called right of political asylum, from the ancient Greek word Ã¡Â¼â€žÃÆ’Ãâ€¦ÃŽÂ»ÃŽÂ¿ÃŽÂ½) is an ancient juridical concept, under which a person persecuted by their own country may be protected by another sovereign authority, such as another country or church official, who in medieval times could offer sanctuary. RenÃƒÂ© Descartes fled to the Netherlands, Voltaire to England, and Thomas Hobbes to France, because each state offered protection to persecuted foreigners.Thomas Hobbes ( ; 5 April 1588 Ã¢â‚¬â€œ 4 December 1679), in some older texts Thomas Hobbes of Malmesbury, was an English philosopher who is considered one of the founders of modern political philosophy. Hobbes is best known for his 1651 book ""Leviathan"", which established the social contract theory that has served as the foundation for most later Western political philosophy.']", Thomas Hobbes fled to France for legal reasons.,Thomas Hobbes,0.5,0.530682068,0.905612723
"Who plays more instruments, Steve Lukather or Matthew Tuck?","['Steven Lee Lukather (born October 21, 1957) is an American guitarist, singer, songwriter, arranger and record producer, best known for his work with the rock band Toto.Matthew ""Matt"" Tuck (born 20 January 1980) is a Welsh musician. He is the lead vocalist and rhythm guitarist in the Welsh heavy metal band Bullet for My Valentine. He also plays piano, drums, keyboard, and harmonica.']", Steve Lukather plays more instruments than Matthew Tuck.,"Matthew ""Matt"" Tuck",0.5,1,0.644058311
"Which hospital located in Washington D.C. specializes in treating persons with physical disabilities,George Washington University Hospital or MedStar National Rehabilitation Hospital?","['The George Washington University Hospital is located in Washington, D.C. in the United States.MedStar National Rehabilitation Network (MedStar NRH) is located in Washington, D.C., and specializes in treating persons with physical disabilities, including spinal cord injury, brain injury, stroke, arthritis, amputation, multiple sclerosis, post-polio syndrome, orthopedic, and other neurological conditions.']", MedStar National Rehabilitation Hospital specializes in treating persons with physical disabilities.,MedStar National Rehabilitation Network,1,0.658641006,0.696147924
What footballer came through F.C. Kossou Bibo Academy that was born in 1986?,"['F.C. Kossou BibÃƒÂ³, or commonly known as F.C. BibÃƒÂ³ is an Ivorian semi-professional football team based in Kossou, Yamoussoukro, Ivory Coast.Cheick IsmaÃƒÂ«l TiotÃƒÂ© (] ; 21 June 1986 Ã¢â‚¬â€œ 5 June 2017) was an Ivorian footballer who played as a defensive midfielder.']"," Cheick IsmaÃƒÂ«l TiotÃƒÂ© did not come through the academy of F.C. Kossou BibÃƒÂ³ as he was born in 1986, and the footballers mentioned were born later than him.",Cheick IsmaÃƒÂ«l TiotÃƒÂ©,0.333333333,0.371317574,0.442136961
"Who is a current member of the group Guy, Aaron Hall or Matt Thiessen?","['Aaron Hall (born August 10, 1964, The Bronx, New York City and growing up in Brooklyn and Roosevelt, Long Island), is an American soul singer and songwriter. He is a current member of the group Guy, which he founded in the late 1980s, along with New jack swing producer Teddy Riley and songwriter Timmy Gatling, who was later replaced by Hall\'s brother Damion Hall.Matthew Arnold ""Matt"" Thiessen (born August 12, 1980) is a Canadian-American musician, singer and songwriter known for being co-founder, lead singer, guitarist, pianist, and primary songwriter for the Christian rock band Relient K.']", Aaron Hall is a current member of the group Guy. Matt Thiessen is not a member of Guy.,Aaron Hall,0.75,0.94231973,0.74520091
LG Black Label Series is a feature phone by which South Korean multinational electronics company?,"['Black Label Series is a feature phone series created by LG Electronics.LG Electronics Inc. (""Lucky Goldstar"") (Korean: LGÃ¬\xa0â€žÃ¬Å¾\x90 ) is a South Korean multinational electronics company headquartered in Yeouido-dong, Seoul, South Korea, and is part of the LG Group, employing 82,000 people working in 119 local subsidiaries worldwide.']"," The provided context does not mention any information about the LG Black Label Series. Therefore, I don't have enough data to answer your question accurately.",LG Electronics Inc.,0.75,0,0.85345142
"What is the name of the motorsport team, best known for Formula One, founded in 1968, and which uses a car designed by Michel Tetu and Michel Beaujon built with a Megatron Straight 4 turbo engine?","['The Ligier JS29 was a Formula One car designed by Michel TÃƒÂ©tu and Michel Beaujon for the Ligier team for use in the season. The car had to be re-designed around a Megatron Straight 4 turbo engine.Equipe Ligier is a motorsport team, best known for its Formula One team that operated from to . The team was founded in 1968 by former French rugby union player Guy Ligier as a sports car manufacturer.']"," Equipe Ligier is the motorsport team, best known for its Formula One team, founded in 1968 and using a car designed by Michel Tetu and Michel Beaujon built with a Megatron Straight 4 turbo engine.",Equipe Ligier,1,0.385160725,0.527136683
Which National Basketball Association player played his entire career with the team that Gregg Popovich coached?,"[' The rivalry continued into the next decade with Tim Duncan leading the Spurs, and with Steve Nash leading the Suns. The rivalry has also allegedly prevented Spurs coach Gregg Popovich from coaching the USA Basketball team in the 2008 Summer Olympics.Timothy Theodore Duncan (born April 25, 1976) is an American retired professional basketball player who played his entire 19-year career with the San Antonio Spurs of the National Basketball Association (NBA).']"," Tim Duncan played his entire career with the San Antonio Spurs, the team that Gregg Popovich coaches.",Tim Duncan,1,0.658163991,0.553695946
In the End of Human Existence is the debut album of a Russian death metal band that is originally from where?,"['In the End of Human Existence is Abominable PutridityÃ‚Â´s debut album, released in 2007 by Czech label Lacerated Enemy Records.Abominable Putridity is a Russian death metal band originally from Moscow.']"," The Russian death metal band Abominable Putridity, whose debut album ""The End of Human Existence"" was released in 2007, is originally from Moscow.",Moscow,1,0.684132084,0.460664721
Which 1997 American action film starring Steven Seagal was nominated for 4 Golden Raspberry Awards?,"['The 18th Golden Raspberry Awards were held on March 22, 1998, at the Hollywood Roosevelt Hotel to recognize the worst the movie industry had to offer in 1997.Fire Down Below is a 1997 American action film starring Steven Seagal and directed by FÃƒÂ©lix EnrÃƒ\xadquez AlcalÃƒÂ¡ in his directorial debut.']"," The 1997 American action film ""Executive Decision,"" not directed by Gary Sinise, was nominated for 4 Golden Raspberry Awards.",Fire Down Below,0,0.823074829,0.517808421
"Who has been described as an ""immensely talented striker"" who is ""strong and powerful"" and ""a potent finisher from inside the box that trained at the training center and club headquarters of French football club Olympique Lyonnais in is youth?","[' The facility is known for its high-level training and several prominent players have passed through the youth training center.Karim Mostafa Benzema (born 19 December 1987) is a French professional footballer who plays for Spanish club Real Madrid and the France national team as a striker. He has been described as an ""immensely talented striker"" who is ""strong and powerful"" and ""a potent finisher from inside the box"".']", Karim Benzema did not train at the training center and club headquarters of French football club Olympique de Marseille in his youth.,Karim Mostafa Benzema,0.666666667,0.489234654,0.857619864
"Who is the astronaut that inspired the nickname of ""Spacetown"" for Derry, New Hampshire?","[' The town\'s nickname, ""Spacetown"", derives from the fact that Derry is the birthplace of Alan Shepard, the first astronaut from the United States in space.Rear Admiral Alan Bartlett Shepard Jr. (November 18, 1923 Ã¢â‚¬â€œ July 21, 1998) was an American astronaut, naval aviator, test pilot, and businessman.']"," Alan Shepard, the first American astronaut in space, inspired the nickname of ""Spacetown"" for Derry, New Hampshire.",Derry is the birthplace of Alan Shepard,1,0.810469797,0.620870408
"Who was director of a movie whose stars included a child actress who also appeared in ""Nanny and the Professor""?  ","['The Car is a 1977 American thriller film directed by Elliot Silverstein and written by Michael Butler, Dennis Shryack and Lane Slate. The film stars James Brolin, Kathleen Lloyd, John Marley and Ronny Cox, along with real-life sisters Kim and Kyle Richards (as Brolin\'s daughters).Kimberly Richards (born September 19, 1964) is an American former child actress (""Nanny and the Professor"") and television personality (""The Real Housewives of Beverly Hills"").']"," I don't have information about which specific movie you are referring to, as there are many films with ensemble casts that include actors such as Diane Ladd (who appeared in ""Nanny and the Professor"") and others. Without knowing the title of the film, it is not possible to determine the director.",Elliot Silverstein,0.25,0,0.440524451
Brian Kay played a voice in which Paul McCartney and the Frog Chorus song?,"[' He was also the voice of Papageno in the film ""Amadeus"" and the lowest frog in the Paul McCartney song ""We All Stand Together"" (The Frog\'s Chorus).""We All Stand Together"" (sometimes referred to as the Frog Song or the Frog Chorus) is a song by Paul McCartney and the Frog Chorus.']"," Brian Kay voiced Papageno in the Paul McCartney and the Frog Chorus song ""We All Stand Together"".",We All Stand Together,0.5,0.668949371,0.862705494
"Kompania Piwowarska is a Polish brewing group based in PoznaÃ…â€ž, established in 1999, it currently has three breweries total, Tyskie Browary KsiÃ„â€¦Ã…Â¼Ã„â„¢ce in Tychy, which Polish brand of beer, its name comes from the brewery located in the Upper Silesia town of Tychy?","[' Tyskie Browary KsiÃ„â€¦Ã…Â¼Ã„â„¢ce (Princely Brewery Tychy), one of the oldest breweries in Europe, was founded in 1629.Tyskie (] ) is a Polish brand of beer, its name comes from the brewery located in the Upper Silesia town of Tychy.']", Tyskie is the Polish brand of beer whose name comes from the brewery located in the Upper Silesia town of Tychy.,Tyskie,0.6,0.427268809,0.669342025
"Caitlin Pike was a character in JAG that was portrayed by an actress who appeared in Pretty Little Liars, and was a dancer in what form of dance?","['Commander Caitlin ""Kate"" Pike, USN (JAGC) was a character in the military TV series ""JAG"" and was portrayed by Andrea Parker.Andrea Nicole Parker (born March 8, 1970) is an American television actress and former ballet dancer. She is known for her roles on ""ER"", ""The Pretender"", ""Less than Perfect"", ""Desperate Housewives"", and ""Pretty Little Liars"".']"," Andrea Parker, who played Caitlin Pike in JAG and appeared in Pretty Little Liars, is a former ballet dancer.",ballet,0.666666667,0.267434069,0.449080998
A Runaway Girl was a musical written by which British music hall performer?,"['A Runaway Girl is a musical comedy in two acts written in 1898 by Seymour Hicks and Harry Nicholls.Sir Edward Seymour Hicks (30 January 1871 Ã¢â‚¬â€œ 6 April 1949), better known as Seymour Hicks, was a British actor, music hall performer, playwright, screenwriter, actor-manager and producer.']"," Seymour Hicks, a British actor and playwright.",Sir Edward Seymour Hicks,1,0.169186228,0.578507151
"In between Brand New and King Charles which included Derrick Sherman (guitar, backing vocals, keyboards)?","['Brand New is an American rock band from Long Island, New York. From 2005 until 2013 the band also included Derrick Sherman (guitar, backing vocals, keyboards).King Charles (born Charles Costa, 6 May 1985) is a singer-songwriter from West London.']"," The band that included Derrick Sherman was Brand New, not King Charles.",Brand New,1,0.543609918,0.590142398
Good Girl Gone Bad Live also included songs for her 2006 album that was released in what month?,"[' Most of the concert\'s set list originates from ""Good Girl Gone Bad"", however, Rihanna also performed songs from her previous albums ""Music of the Sun"" (2005) and ""A Girl like Me"" (2006). It was released on April 10, 2006 by Def Jam Recordings.']", April (2006),April,1,0.828997935,0.570941688
What nationality is the player who scored after 25 seconds in the 2009 FA Cup Final ?,"[' After Louis Saha opened the scoring after just 25 seconds, the fastest ever goal in an FA Cup Final, Didier Drogba equalised in the 21st minute before Frank Lampard scored the winner with 19 minutes left to play to give Chelsea their fifth FA Cup success.Louis Laurent Saha (born 8 August 1978) is a French former professional footballer who played as a forward.']", The player who scored after 25 seconds in the 2009 FA Cup Final was French (Louis Saha).,French,1,0.963236998,0.57613311
Are both Lysiloma and Peltophorum large tree species?,"['Lysiloma is a genus of flowering plants in the legume family, Fabaceae.Peltophorum is a genus of 5Ã¢â‚¬â€œ15 species of flowering plants in the family Fabaceae, subfamily Caesalpinioideae. The species are medium-sized to large trees growing up to 15Ã¢â‚¬â€œ25 m (rarely 50 m) tall.']"," Yes, Peltophorum is a genus of large tree species. I'm not sure about Lysiloma as the information provided does not specify their size.",no,0.5,0,0.380852677
Trailer Town was writtend and directed by a man born in what year?,"['Trailer Town is a 2003 low-budget film shot on digital video, written and directed by Giuseppe Andrews and distributed by Troma Entertainment.Giuseppe Andrews (born Joey Murcia; April 25, 1979) is an American film actor, writer, and director known for his roles as Lex in the 1999 film ""Detroit Rock City"", a bizarre sheriff\'s deputy in ""Cabin Fever"" (2002), a small role in ""Never Been Kissed"" (1999), as well as appearances in The Smashing Pumpkins videos ""1979"" and ""Perfect"".']"," Giuseppe Andrews, the writer and director of Trailer Town, was born in 1979.",1979,1,0.206367088,0.445221877
"The Clarence Gaines Award was named for Clarence Gaines, who coached for 47 years at a constituent institution of the University of North Carolina, that is a member-school of what fund?","[' The award was established in 2011 and is named for the late Clarence Gaines, who coached for 47 years at Winston-Salem State University.Winston-Salem State University (WSSU), a constituent institution of the University of North Carolina, is a historically black public research university located in Winston-Salem, North Carolina, United States. It is a member-school of the Thurgood Marshall College Fund.']"," The Clarence Gaines Award was named for a coach at a member-school of the Atlantic Coast Conference (ACC), as he coached for 47 years at North Carolina Central University, which is a constituent institution of the University of North Carolina and a member of the ACC.",Thurgood Marshall College Fund,0.333333333,0.826860652,0.641385166
What colors are common to the Welsh Springer Spaniel and Old Danish Pointer?,"["" The breed's coat only comes in a single colour combination of white with red markings, usually in a piebald pattern.The Old Danish Pointer is a medium-sized breed of dog, white with brown markings, originally used as a pointing dog in Denmark.""]", The Welsh Springer Spaniel and Old Danish Pointer share the color combination of white with red markings.,white with brown markings,0.5,0.964383091,0.619653672
what does Shaq and Nabeel Shaukat Ali have in common?,"['Shaq (also known as Shukk), is a 2013 Pakistani mystery drama, aired on ARY Digital, and directed by Yasir Nawaz.Nabeel Shaukat Ali (born August 29) is a Pakistani singer.']"," Shaq (Shaun Alexander O'Neal) and Nabeel Shaukat Ali don't share any known commonalities, as one is a Pakistani actor from the drama ""Shaq"" and the other is a Pakistani singer. They are not related in any way nor do they have a shared profession or notable achievement.",Pakistani,0.5,0,0.341965049
How many operas did the person who wrote Eduardo e Cristina write?,"['Eduardo e Cristina (] ) is an operatic \'dramma\' in two acts by Gioachino Rossini to an Italian libretto originally written by Giovanni Schmidt for ""Odoardo e Cristina"" (1810), an opera by Stefano Pavesi, and adapted for Rossini by Andrea Leone Tottola and Gherardo Bevilacqua-Aldobrandini.Gioachino Antonio Rossini (] ; 29 February 179213 November 1868) was an Italian composer who wrote 39 operas, as well as some sacred music, songs, chamber music and piano pieces.']"," I'm sorry for any confusion, but the provided context does not contain information about a person who wrote an opera named Eduardo e Cristina. Therefore, I can't provide an answer to your question.",39,0.75,0.912951946,0.749915887
Who did the former Deputy National Security Advisor to President Donald Trump lose the party nomination to for the United States Senate race for New York?,"[' Incumbent Democratic U.S. Senator Hillary Rodham Clinton won, by a more than two-to-one margin, a second term representing New York in the United States Senate. Clinton was challenged by Republican John Spencer, a former Mayor of Yonkers, New York. Spencer won his party nomination by defeating former national security staffer K. T. McFarland in a primary. McFarland served as Deputy National Security Advisor to President Donald Trump during the first months of 2017.']", K. T. McFarland lost the Republican party nomination for the United States Senate race for New York to John Spencer.,John Spencer,0.5,0.766457564,0.688790411
What American singer and producer does Snoop Dogg's song that includes a stutter edit feature?,"[' One example is in the second verse of ""Drop It Like It\'s Hot"", Snoop mentions a DJ followed by a stutter edit and turntable scratch in reply.""Drop It Like It\'s Hot"" is a hit single by American rapper Snoop Dogg featuring American singer and producer Pharrell.']", Splash produced the song that Snoop Dogg features in.,Pharrell,0,0.716106696,0.569535167
Are Rhodophiala and Fatsia both genus of plants ?,"['Rhodophiala is a genus of herbaceous, perennial and bulbous plants in the Amaryllis family (Amaryllidaceae, subfamily Amaryllidoideae).Fatsia is a small genus of three species of evergreen shrubs native to southern Japan and Taiwan.']"," Yes, Rhodophiala and Fatsia are both genera of plants.",yes,0.5,0.947421895,0.779506889
What Unites States Air Force installation was last assigned the 65th Aggressor Squadron?,"[' It was last assigned to the 57th Adversary Tactics Group at Nellis Air Force Base, Nevada.) is a United States Air Force installation in southern Nevada with military schools and more squadrons than any other USAF base.']"," The 65th Aggressor Squadron was last assigned to Nellis Air Force Base, Nevada.",Nellis Air Force Base,0,0.628766247,0.913217222
Robert Flores was replaced on SportsCenter after September 2009 with which ESPN anchor?,"[' Flores hosted the live afternoon edition of ""SportsCenter"" from noon - 3 p.m. with Chris McKendry until early September 2009, when he was replaced with John Buccigross.John Buccigross ( ) is an American sportscaster. He has been an anchor for ESPN since 1996.']", John Buccigross,John Buccigross,0.75,0.551570227,0.625
The Timbarra Gold Mine was a gold mine located in the New England region at the intersection of New England and what?,"[""The Timbarra Gold Mine was a highly controversial gold mine located on the Timbarra Plateau, at the head waters of the Clarence River, near Tenterfield, New South Wales, Australia. It is located in the New England region at the intersection of the New England and Bruxner Highway's.""]", The Timbarra Gold Mine was located at the intersection of the New England and Bruxner Highways.,Bruxner Highway's,1,0.834849903,0.61507546
When was the philosopher who worked on  An Essay Concerning Human Understanding born? ,"['An Essay Concerning Human Understanding is a work by John Locke concerning the foundation of human knowledge and understanding.John Locke {\'1\': "", \'2\': "", \'3\': "", \'4\': ""} ( ; 29 August 1632 Ã¢â‚¬â€œ 28 October 1704) was an English philosopher and physician, widely regarded as one of the most influential of Enlightenment thinkers and commonly known as the ""Father of Liberalism"".']"," John Locke was born on August 29, 1632.",29 August 1632,1,0.429400812,0.548889283
"Which cocktail has the most ingredients, the Godfather or the Vesper?","['The Godfather is a duo mixed drink made of Scotch whisky and amaretto.The Vesper or Vesper Martini is a cocktail that was originally made of gin, vodka, and Kina Lillet.']", The Vesper has more ingredients than the Godfather.,The Vesper,1,0.811915364,0.64795412
"Gerald William Heaney, served for nearly forty years as a federal judge on the United States Court of Appeals for the Eighth Circuit, and was an organizer for several liberal Democratic politicians, including which former   American politician, poet, and a long-time Congressman from Minnesota?","[' Between the end of World War II and his appointment to the federal bench, he rewrote the Free State of BavariaÃ¢â‚¬â„¢s labor laws, and was a valued political advisor and organizer for several liberal Democratic politicians, including Hubert Humphrey, Adlai Stevenson, Orville Freeman, Eugene McCarthy, and Walter Mondale.Eugene Joseph McCarthy (March 29, 1916December 10, 2005) was an American politician, poet, and a long-time Congressman from Minnesota.']"," Walter Mondale, the former Vice President of the United States.",Eugene McCarthy,0,0.418989332,0.665284008
What single by Paul McCartney and Wings was also the main theme song for the 1973 James Bond film of the same name?,"['""I Lie Around"" is a song by Paul McCartney and Wings that was released as the B-side to the ""Live and Let Die"" single in 1973.""Live and Let Die"" is the main theme song of the 1973 James Bond film ""Live and Let Die"", written by Paul and Linda McCartney and performed by Paul McCartney\'s band Wings.']"," ""Live and Let Die"" is the single by Paul McCartney and Wings that was also the main theme song for the 1973 James Bond film of the same name.","""Live and Let Die""",1,0.771512677,0.645704238
"Who is the female singer of ""consideration"" and ""fourfiveseconds"" who also released an album called ""Anti""?","['""Consideration"" is a song recorded by Barbadian singer Rihanna from her eighth studio album ""Anti"" (2016). Work continued into 2015, during which she released three singles including ""FourFiveSeconds"", which reached the top 10 in several markets; they were ultimately removed from the final track listing.']"," Rihanna is the female singer of ""consideration"" and ""fourfiveseconds"" who also released an album called ""Anti"".",Rihanna,1,0.997047918,0.912073165
"What is the second ship of the United States Navy named in honor of the US state of Texas that was commanded by a man who received the Navy Cross for his command of the USS ""Wisconsin"" during World War I ?","[' He received the Navy Cross for his command of the USS ""Wisconsin"" during World War I.USS ""Texas"" (BB-35), the second ship of the United States Navy named in honor of the US state of Texas, is a ""New York""-class battleship .']"," The USS Texas (BB-35) is the second ship of the United States Navy named in honor of the US state of Texas, but it was not commanded by a man who received the Navy Cross for his command of the USS Wisconsin during World War I.","USS ""Texas""",0.5,0.700369495,0.691106049
"homas Edward Lawrence, was a British archaeologist, military officer, diplomat, and writer, the breadth and variety of his activities and associations, and his ability to describe them vividly in writing, earned him international fame as Lawrence of Arabia, the film was released in which year?","[' The breadth and variety of his activities and associations, and his ability to describe them vividly in writing, earned him international fame as Lawrence of ArabiaÃ¢â‚¬â€a title used for the 1962 film based on his wartime activities.Lawrence of Arabia is a 1962 epic historical drama film based on the life of T. E. Lawrence.']",1962,1962,0.5,0.647627953,0.85
John Loring is design director emeritus of which New York City jeweler?,"[""John Loring, (born November 23, 1939), is design director emeritus of Tiffany & Co., where he was design director from 1979 to 2009.Tiffany & Company (known colloquially as Tiffany or Tiffany's) is an American luxury jewelry and specialty retailer, headquartered in New York City.""]", John Loring is design director emeritus of Tiffany & Co.,Tiffany & Co.,1,0.517597123,0.891880489
Are the Los Angeles Aqueduct and Portage Canal located in the same US state ?,"[""The Los Angeles Aqueduct system, comprising the Los Angeles Aqueduct (Owens Valley aqueduct) and the Second Los Angeles Aqueduct, is a water conveyance system, built and operated by the Los Angeles Department of Water and Power. The Owens Valley aqueduct was designed and built by the city's water department, at the time named The Bureau of Los Angeles Aqueduct, under the supervision of the department's Chief Engineer William Mulholland. The system delivers water from the Owens River in the Eastern Sierra Nevada Mountains to Los Angeles, California.The Portage Canal was built to connect the Fox River and Wisconsin River at Portage, Wisconsin along the Fox-Wisconsin Waterway.""]"," No, the Los Angeles Aqueduct and Portage Canal are not located in the same U.S. state. The Los Angeles Aqueduct is in California, while the Portage Canal is in Wisconsin.",no,1,0.99721239,0.501469156
"Which 2002 television drama film directed by Oz Scott starred the actor best known for his role as Stanley on ""The Cosby Show""?","['Play\'d: A Hip Hop Story is 2002 television drama film starring Rashaan Nall, Faizon Love, Toni Braxton and Merlin Santana (who would later be shot and killed five months later after the film\'s release). Santana was best known for his roles as Rudy Huxtable\'s boyfriend Stanley on ""The Cosby Show"", Marcus Dixon on ""Getting By"", Marcus Henry in ""Under One Roof"" and as high school student Romeo Santana on The WB sitcom ""The Steve Harvey Show"".']"," The 2002 television drama film ""Soul Food: The Series"" directed by Oz Scott stars the actor Bill Cosby, who is best known for his role as Cliff Huxtable on ""The Cosby Show"".",Play'd: A Hip Hop Story,0,0.34924555,0.406608357
"On which bank of the river known in French as ""Fleuve Saint-Jean"" is Nashwaaksis situated?","['Nashwaaksis is a neighbourhood and former village in the city of Fredericton, New Brunswick; it is located on the north bank of the Saint John River and at the mouth of the Nashwaaksis Stream, which should not be confused with the larger Nashwaak River nearby.The Saint John River (French: ""Fleuve Saint-Jean"" ; Maliseet: ""Wolastoq""( )) is a river, approximately 418 mi long, located principally in the Canadian province of New Brunswick, but also in and arising from the province of Quebec and the U.S. state of Maine.']", Nashwaaksis is situated on the north bank of the Saint John River (Fleuve Saint-Jean).,north,1,0.52198777,0.55775067
