question,contexts,answer,ground_truth,faithfulness,answer_relevancy,answer_correctness
Prandtl numbers are named after a pioneer in what applied science?,"['The Prandtl number (Pr) or Prandtl group is a dimensionless number, named after the German physicist Ludwig Prandtl, defined as the ratio of momentum diffusivity to thermal diffusivity. He was a pioneer in the development of rigorous systematic mathematical analyses which he used for underlying the science of aerodynamics, which have come to form the basis of the applied science of aeronautical engineering.']"," Prandtl numbers are named after Ludwig Prandtl, a pioneer in the field of Aeronautical Engineering.",aeronautical engineering,0.5,0.7271910245220662,0.6840131085004878
"The English-American film director, who filmed the movie ""Dunkirk"" was born on what day?","[' D\'Arcy also co-starred as a British Army Colonel in Christopher Nolan\'s action-thriller ""Dunkirk"" (2017).Christopher Edward Nolan ( ; born 30 July 1970) is an English-American film director, producer, and screenwriter.']"," Christopher Nolan, the English-American film director of ""Dunkirk"", was born on July 30th.",born 30 July 1970,1.0,0.4452521649098793,0.4819998455323663
The Dhanush is a 155 mm towed howitzer used by which land-based branch and the largest component of the Indian Armed Forces?,['The Dhanush is a 155 mm towed howitzer used by the Indian Army.The Indian Army is the land-based branch and the largest component of the Indian Armed Forces.']," The Dhanush is a 155 mm towed howitzer used by the Indian Army, which is the land-based branch and the largest component of the Indian Armed Forces.",Indian Army,1.0,0.5401398733890388,0.7062075883675678
Ammonium perchlorate was used in the disaster that occurred in what city?,"[' Its instability has involved it in a number of accidents, such as the PEPCON disaster.The PEPCON disaster was an industrial disaster that occurred in Henderson, Nevada on May 4, 1988 at the Pacific Engineering and Production Company of Nevada (PEPCON) plant.']"," Ammonium perchlorate was used in the disaster that occurred in Henderson, Nevada (at the PEPCON plant).","Henderson, Nevada",1.0,0.5290205800001,0.6946644063909231
Who preceeded the namesake of Ches Crist as President of the United States?,"["" He was named for Chester A. Arthur, who was President of the United States at the time of Crist's birth.Chester Alan Arthur (October 5, 1829 â€“ November 18, 1886) was an American attorney and politician who served as the 21st President of the United States (1881â€“85); he succeeded James A. Garfield upon the latter's assassination.""]", Chester A. Arthur preceded the namesake of Ches Crist as President of the United States.,James A. Garfield,1.0,0.9532289372121117,0.44882796794499946
"Which Dolly Parton song was co-written by a singer from Lubbock, Texas?","['""White Limozeen"" is a song co-written and recorded by American country music artist Dolly Parton. The song was written by Parton and Mac Davis.Morris Mac Davis (born January 21, 1942), known as Mac Davis, is a country music singer, songwriter, and actor, originally from Lubbock, Texas, who has enjoyed much crossover success.']"," ""White Limozeen"" was co-written by Mac Davis, who is originally from Lubbock, Texas.",White Limozeen,1.0,0.4255131022932177,0.6587755338758184
What writer of Closing time died in 1994?,"['""Closing Time"" (also referred to as ""Drunk in Rio"" and, incorrectly, ""It\'s Closing Soon"") is a song by American alternative rock band Hole, written by vocalist/rhythm guitarist Courtney Love, drummer Patty Schemel and Love\'s husband, Nirvana frontman Kurt Cobain.Kurt Donald Cobain (February 20, 1967 â€“ April 5, 1994) was an American musician, artist, singer, songwriter, guitarist and poet.']", Patricia Veryan (born Patricia Valeria Bannister) is not the writer who died in 1994. The question seems to be incorrect as per the provided context.,Kurt Cobain,0.25,0.6135083786677074,0.5596051591904541
Are Cephalaria and Sagina both a genus of species of flowering plants?,"['Cephalaria is a genus of about 65 species of flowering plants in the family Caprifoliaceae, native to southern Europe, western and central Asia, and northern and southern Africa.Sagina (like ""Colobanthus"" called ""pearlworts"") is a genus of 20â€“30 species of flowering plants in the pink or carnation family, Caryophyllaceae.']"," I don't have information about specific genera like Cephalaria and Sagina in the provided context. To answer your question, you would need to check botanical databases or references that list plant taxonomy.",yes,0.75,0.0,0.7516818154688337
What do Shengzhou and Bei'an have in common?,"[""Shengzhou (), formerly Shengxian or Sheng County, is a county-level city in central Zhejiang, south of the Hangzhou Bay, and is the south-eastern part of the prefecture-level city of Shaoxing.Bei'an () is a county-level city in west-central Heilongjiang province in the People's Republic of China.""]"," Shengzhou and Bei'an are both county-level cities in their respective provinces, Zhejiang and Heilongjiang.",county-level city,1.0,0.2897361449918219,0.5864478672194425
Which route that goes through Conyer is a 1695 mi cycle-path?,"[' The Saxon Shore Way and National Cycle Route 1 pass through the hamlet.National Cycle Route 1 (or NCR 1) is a route of the National Cycle Network, running from Dover to Shetland. The 1695 mi cycle-path is located in the United Kingdom.']"," The National Cycle Route 1 (NCR 1) is the 1695 mi cycle-path that passes through the hamlet, not I-73 or US 66.",National Cycle Route 1,0.5,0.6162188773004634,0.9219024153058124
What do Dionysia and Hesperaloe have in common?,"['Dionysia is a genus containing 49 species of flowering plants in the family Primulaceae.Hesperaloe (false yucca) is a genus of flowering plants in the family Asparagaceae, subfamily Agavoideae.']", Dionysia and Hesperaloe belong to different plant families (Primulaceae and Asparagaceae respectively). They do not have anything in common at the genus level.,flowering plants,0.6666666666666666,0.9999999999999364,0.38933509016641193
Aaron Keith Heal is an Australian cricketer who played for what Australian professional men's Twenty20 cricket team whose home ground is Etihad Stadium.,"[""Aaron Keith Heal (born 13 March 1983) is an Australian cricketer who played domestically for Western Australia and later the Melbourne Renegades.The Melbourne Renegades is an Australian professional men's Twenty20 cricket team based in the Australian state, Victoria. Their home ground is Etihad Stadium.""]"," Aaron Keith Heal played for the Melbourne Renegades, an Australian professional men's Twenty20 cricket team whose home ground is Etihad Stadium.",Melbourne Renegades,1.0,0.3512443768993845,0.5007365987723346
"What is Fanna, located about 100km northwest of Trieste, Italy known as?","['Fanna is a ""comune"" (municipality) in the Province of Pordenone in the Italian region Friuli-Venezia Giulia, located about 100 km northwest of Trieste and about 25 km northeast of Pordenone.Trieste ( ; ]    ; Slovene: ""Trst"" ) is a city and seaport in northeastern Italy.']"," Fanna is a comune (municipality) in the Province of Pordenone, Italian region Friuli-Venezia Giulia.","""comune""",1.0,0.5573837315467881,0.5675663923179621
"Festival Imperial is a major Costa Rican music festival organized by Cerveceria Costa Rica and their flagship beer, which Costa Rican brand of beer, manufactured by the Florida Ice & Farm Company (FIFCO)?","['Festival Imperial is a major Costa Rican music festival organized by Cerveceria Costa Rica and their flagship beer: Imperial.Imperial (Cerveza Imperial) is a Costa Rican brand of beer, manufactured by the Florida Ice & Farm Company (FIFCO).']"," The Festival Imperial's flagship beer is Cerveza Imperial, manufactured by the Florida Ice & Farm Company (FIFCO).",Imperial,1.0,0.667766622452535,0.49439604077178717
Bryan Christopher Callen regularly appears on a podcast by an American stand-up comedian who started his stand-up career in what year?,"['Bryan Christopher Callen (born January 26, 1967) is an American actor, comedian, and podcaster. He regularly appears on the Joe Rogan podcast The Joe Rogan Experience.Joseph James Rogan (born August 11, 1967) is an American stand-up comedian, color commentator, podcast host, and retired martial artist. A fan of comedy since his youth, Rogan began a career in stand-up in August 1988 in the Boston area, developing a blue comedy act.']",1988,1988,1.0,0.40135425625767646,0.8500000000000001
"Franz Liszt, a prolific 19th-century Hungarian composer, virtuoso pianist, conductor, music teacher, arranger, organist, philanthropist, author, nationalist and a Franciscan tertiary based his play on a work by which Lord?","['Sardanapale (French for ""Sardanapalus""), S.687, is an unfinished opera by Franz Liszt based loosely on the 1821 verse play ""Sardanapalus"" by Lord Byron.Franz Liszt (] ; Hungarian: ""Liszt Ferencz"" , in modern usage ""Liszt Ferenc"", ] ; October 22, 1811July 31, 1886) was a prolific 19th-century Hungarian composer, virtuoso pianist, conductor, music teacher, arranger, organist, philanthropist, author, nationalist and a Franciscan tertiary.']"," Franz Liszt based his play ""Sardanapalus"" on the 1821 verse play by Lord Byron.",Lord Byron,0.5,0.6694440826934095,0.613361335762868
"Who wears the football boot made by Nike, said to be for traction and agility, designed for deceptive players, and is a forward for Premier League club Tottenham Hotspur?","['The ""Nike Hypervenom"" is a football boot that is manufactured by Nike. This type of boot is said to be for traction and agility, designed for deceptive players. Therefore, it is endorsed/worn by players, notably forwards, such as Marcus Rashford, Kylian MbappÃ©, Robert Lewandowski, Gonzalo HiguaÃ\xadn, Mauro Icardi, Harry Kane, Edinson Cavani, Riyad Mahrez, Romelu Lukaku, Cian Brennan Aubameyang and Thiago.Harry Edward Kane (born 28 July 1993) is an English professional footballer who plays as a forward for Premier League club Tottenham Hotspur and the England national team.']", Harry Kane wears the Nike Hypervenom football boot.,Harry Kane,1.0,0.6141671419260503,
"Readville, Boston is bordered on the south by the town in what Massachusetts county, the birthplace of George HW Bush?","[' Readville is bordered by the Town of Milton to the south and Town of Dedham to the west.Milton is a town in Norfolk County, Massachusetts, United States and an affluent suburb of Boston. Milton is the birthplace of former U.S. President George H. W. Bush and architect Buckminster Fuller.']"," Readville, Boston is bordered by the Town of Milton, which is located in Norfolk County (where George H. W. Bush was born).",Norfolk,0.6666666666666666,0.5875998909848295,0.4925426923088586
In what city did the first UFC pay-per-view shown live on a Friday after UFC 55 take place?,"[' This would be the last UFC to air live on a Friday until UFC 141, which aired on December 30, 2011.UFC 141: Lesnar vs. Overeem was a mixed martial arts pay-per-view event held by the Ultimate Fighting Championship on Friday December 30, 2011, at the MGM Grand Garden Arena in Las Vegas, Nevada.']"," The first UFC pay-per-view shown live on a Friday after UFC 55 took place in Las Vegas, Nevada (at MGM Grand Garden Arena).","Las Vegas, Nevada",0.75,0.9199925504511498,0.390644536236662
"Ernest Whitington wrote ""Out among the People"" in a newspaper first published where?","['Ernest Whitington (c. 1873 â€“ 13 April 1934), known to his friends as ""Ern"", was a journalist in South Australia, who as ""Rufus"" wrote the popular ""Out among the People"" column in the Register then The Advertiser when those two newspapers were amalgamated. It was first published in London in June 1836 and folded almost a century later in February 1931.']"," Ernest Whitington's ""Out among the People"" column was first published in London.",London,1.0,0.9080667766890497,0.7833081545163522
The lead drummer of Stand By Me is known for innovation in what type of music? ,"['Stand By Me (Whatcha See Is Whatcha Get) is an album led by jazz drummer Bernard Purdie which was recorded for the Mega label in 1971.Bernard Lee ""Pretty"" Purdie (born June 11, 1941) is an American drummer, considered an influential and innovative funk musician.']", Bernard Purdie is known for his innovation in funk music.,funk,1.0,0.569192733307421,0.8798520679947428
"Reuben Hornsby was an early Texas pioneer and surveyor for Stephen F. Austin, Hornsby was the great-grandfather of which baseball Hall of Famer,and American baseball infielder, manager, and coach who played 23 seasons in Major League Baseball (MLB)?","[' Hornsby was the great-grandfather of baseball Hall of Famer Rogers Hornsby.Rogers Hornsby, Sr. (April 27, 1896 â€“ January 5, 1963), nicknamed ""The Rajah"", was an American baseball infielder, manager, and coach who played 23 seasons in Major League Baseball (MLB).']"," Reuben Hornsby was the great-grandfather of Rogers Hornsby, Sr.",Rogers Hornsby,0.5,0.6034701587364392,0.7678307679191807
What do System of a Down and Richard Donchian have in common? ,"['System of a Down, sometimes shortened to System and abbreviated as SOAD, is an Armenian-American heavy metal band from Glendale, California, formed in 1994.Richard Davoud Donchian (born September 1905, Hartford, Connecticut â€“ d. 1993) was an Armenian-American commodities and futures trader, and pioneer in the field of managed futures.']"," I'm sorry for any confusion, but the provided information doesn't seem to relate to System of a Down or Richard Donchian. Both are unrelated entities, one being a rock band and the other a stock market participant. The data provided pertains to financial statements, specifically Costco's, which includes details about its liabilities, equity, and various components like long-term debt, preferred stock, common stock, etc. If you have another question related to these financial statements or if there's some connection I missed between System of a Down, Richard Donchian, and the data provided, please let me know!",Armenian-American,0.16666666666666666,0.0,
What is the name of the first book in the series based on a stealth video game series developed by the Danish company IO Interactive?,"['Hitman: Enemy Within is the first novel in the ""Hitman"" series.Hitman is a stealth video game series developed by the Danish company IO Interactive.']", The first book in the series based on the stealth video game series developed by IO Interactive does not have a specific title mentioned in the provided context.,Hitman: Enemy Within,0.5,0.0,0.5804673737558191
"Heaven is a documentary film, released in which year, about beliefs concerning the afterlife and heaven in particular, the film was written and directed by Diane Keaton, an American film actress, director and producer?","['Heaven is a 1987 documentary film about beliefs concerning the afterlife and heaven in particular.Diane Keaton (born Diane Hall; January 5, 1946) is an American film actress, director and producer.']","1987 is the year Heaven, a documentary film about beliefs concerning the afterlife and heaven in particular, was released. Diane Keaton did not write or direct this film.",1987,0.5,0.7759947999979363,0.31370644647201484
"William McKendree Gwin (October 9, 1805 â€“ September 3, 1885) was an American medical doctor and politician, serving in elected office in Mississippi and California, in California he shared the distinction, along with which American explorer, politician, and soldier who, in 1856, became the first candidate of the anti-slavery Republican Party for the office of President of the United States?","["" In California he shared the distinction, along with John C. FrÃ©mont, of being the state's first U.S. senators.John Charles FrÃ©mont or Fremont (January 21, 1813July 13, 1890) was an American explorer, politician, and soldier who, in 1856, became the first candidate of the anti-slavery Republican Party for the office of President of the United States.""]", John Charles FrÃ©mont (Fremont),John Charles FrÃ©mont,0.5,0.2681614313500989,0.5881544335705116
Mark Steven Johnson and Mohammad Bakri directed what type of media?,"['Mark Steven Johnson (born October 30, 1964) is an American screenwriter, film director, and producer.Mohammad Bakri (born 1953; Arabic: Ù…Ø\xadÙ…Ø¯ Ø¨ÙƒØ±ÙŠâ€Ž â€Ž , is a Arab-Israeli actor and film director.']", Mark Steven Johnson and Mohammad Bakri directed films.,film,1.0,0.5247595503604604,0.8711161796759008
"Who was a Canadian film producer, director, actor and screenwriter, Randal Kirk II or Sidney Olcott?","['Sidney Olcott (September 20, 1872 â€“ December 16, 1949) was a Canadian-born film producer, director, actor and screenwriter.Randal Kirk II is an American film director, writer, producer, and cinematographer.']"," Randal Kirk II is not a Canadian film producer, director, actor, and screenwriter. That would be Sidney Olcott.",Sidney Olcott,0.6666666666666666,0.0,0.5354910138414495
The winner of the 1991 Kids' Choice Awards KCA Hall of Fame Special Gold Blimp also won a Grammy for what video?,"[' The 1991 Kids\' Choice Awards was perhaps best remembered for the introduction of the KCA Hall of Fame Special Gold Blimp (awarded to Paula Abdul). She won a Grammy for ""Best Music Video â€“ Short Form"" for ""Opposites Attract"" and twice won the ""Primetime Emmy Award for Outstanding Choreography"".']"," Paula Abdul won a Grammy for ""Best Music Video â€“ Short Form"" for ""Opposites Attract"".","""Opposites Attract""",1.0,0.5263206596141011,0.7083508091014867
Who manages the Spanish team that competes in the biennial UEFA European Under-21 Championship?,"['Albert Celades LÃ³pez (born 29 September 1975) is a Spanish retired footballer who played as a defensive midfielder, and the current manager of the Spanish under-21 team.The Spain national under-21 football team is the national under-21 football team of Spain and is controlled by the Royal Spanish Football Federation. The team, nicknamed La Rojita (The Little Red [One]), competes in the biennial UEFA European Under-21 Championship.']", Albert Celades LÃ³pez manages the Spanish team that competes in the biennial UEFA European Under-21 Championship.,Albert Celades LÃ³pez,1.0,0.9999999999999449,0.8942338049315857
"Mina Mugil Kimes is a journalist for which sports magazine whose first issue was published on March 11, 1998? ","['Mina Mugil Kimes is a Los Angeles-based American investigative journalist who specializes in business and sports reporting and who has written for ""Fortune"", ""Bloomberg"", and ""ESPN"".ESPN The Magazine is a fortnightly sports magazine published by the ESPN sports network in Bristol, Connecticut in the United States. The first issue was published on March 11, 1998.']", ESPN The Magazine.,ESPN The Magazine,0.5,0.7610218100997086,0.8453435511299505
Johnny Pacar is an American film and television actor and musician who played in which 2005 Disney Channel Original Movie by Aly Michalka?,"['Johnny Pacar (born Johnny Edward Pacuraru; June 6, 1981) is an American film and television actor and musician of partial Romanian descent who is best known for his roles as Cody Jackson in the television series ""Flight 29 Down"" and as Damon Young on ABC Family\'s television series ""Make It or Break It"". He also starred in the Disney Channel Original Movie ""Now You See It..."", and had a recurring role as Jimmy Francis in ""American Dreams"".Now You See It... is a 2005 Disney Channel Original Movie. The film is told from Allyson\'s (Aly Michalka) point of view, similar to a documentary.']"," Johnny Pacar appeared in the 2005 Disney Channel Original Movie ""Cow Belles"" alongside Aly Michalka.",Now You See It...,0.5,0.5685483632921597,0.5118528725503925
In what month was the album containing The Man released?,"[' The song was released on June 14, 2017 as the lead single from the band\'s fifth studio album ""Wonderful Wonderful"" (2017). It was released on September 22, 2017, by Island Records.']"," The album containing ""The Man Who Sold the World"" was released in April (in the UK).",September,0.0,0.7274874301010809,0.44273639406838416
"What singer-songwriter recorded the song ""Afire Love"" which was released on 20 June 2014 from his second studio album ""x""?","['""Afire Love"" is a song recorded by English singer-songwriter Ed Sheeran for his second studio album, ""Ã—"" (2014). It was released on 20 June 2014 in Australia and New Zealand, and worldwide on 23 June through Asylum Records and Atlantic Records.']"," Ed Sheeran recorded the song ""Afire Love.""",Ed Sheeran,1.0,0.4546872299122655,0.9257042924252006
"What song from Jessica Mauboy's album ""Beautiful"" was promoted by a performance at a super-regional shopping centre in the Australian state of Victoria?","['""To the End of the Earth"" is a song recorded by Australian singer Jessica Mauboy. The song was digitally released on 17 July 2013, as the lead single from Mauboy\'s third studio album ""Beautiful"".Westfield Knox (formerly known as Knox City Shopping Centre) is a super-regional shopping centre, outdoor entertainment and professional services complex located in the outer eastern Melbourne suburb of Wantirna South, in the Australian state of Victoria.']"," The song ""To the End of the Earth"" from Jessica Mauboy's album ""Beautiful"" was promoted at Westfield Knox, a super-regional shopping centre in the Australian state of Victoria.","""To the End of the Earth",0.5,0.4162909275184829,0.5098683582566672
"Who is more recent, Rick Rosenthal or Gary Nelson?","['Richard L. ""Rick"" Rosenthal, Jr. (born June 15, 1949) is an American film instructor and director, best known for directing ""Bad Boys"", the 1983 drama film that helped launch Sean Penn\'s career as well as episodes of many popular TV series (including """", ""Buffy the Vampire Slayer"" and ""Smallville"").Gary Nelson (born January 1934) is an American television and film director.']", Gary Nelson is more recent as he was born in 1947 while Rick Rosenthal was born in 1940.,"Richard L. ""Rick"" Rosenthal, Jr.",0.0,0.7974553085063812,0.6481960329295122
"What subject in his essays does the author of the 1999 American graphic novel ""Bread and Wine: An Erotic Tale of New York"" focus on?","['Bread and Wine: An Erotic Tale of New York (also stylized as Bread & Wine) is a 1999 American graphic novel written by Samuel R. Delany with art by Mia Wolff. His work includes fiction (especially science fiction), memoir, criticism, and essays on sexuality and society.']"," The author of ""Bread and Wine: An Erotic Tale of New York,"" Samuel R. Delany, focuses on fiction, sexuality, society, and criticism in his essays.",sexuality and society,1.0,0.7725847361270501,0.6079743962067715
What is the political party of the man who replaced David Johnson as the Australian Minister for Defence?,"[' Johnston was the Minister for Defence from 18 September 2013 to 23 December 2014, when he was replaced by Kevin Andrews.Kevin James Andrews (born 9 November 1955) is an Australian politician and member of the Liberal Party of Australia.']"," The man who replaced Johnston as the Australian Minister for Defence, Kevin Andrews, belongs to the Liberal Party of Australia.",Liberal Party of Australia,0.5,0.6710845734658211,0.9028845460625112
Which Canadian province did the famous computer scientist John Tsotsos serve as the Director of the Centre for Vision Research at a famous research university?,"[' He is currently the Canada Research Chair in Computer Vision at York University and served as the Director of the Centre for Vision Research at York University from 2000-2006.York University (French: ""UniversitÃ© York"" ) is a public research university in Toronto, Ontario, Canada.']"," John Tsotsos served as the Director of the Centre for Vision Research at York University in Ontario, Canada.",Ontario,1.0,0.5783131151279469,0.6662893667884412
"Who is the CEO of the Charlotte, North Carolina-headquartered company that makes Bubble Wrap?","['Bubble Wrap (originally Air Cap) is a trademarked brand of Sealed Air Corporation that includes numerous cushioning products made from bubble wrap. Jerome Peribere is the CEO of the Charlotte, North Carolina-headquartered Sealed Air.']"," The CEO of the Charlotte, North Carolina-headquartered company that makes Bubble Wrap (Sealed Air Corporation) is Jerome Peribere.",Jerome Peribere,1.0,0.8762820091132494,0.8738880001832441
What is the documentary that shows the surrender of the Empire of Japan on the last battleship commissioned by the United States during World War II?,"['Appointment in Tokyo is a 1945 documentary released Produced by the Army Pictorial Service, Signal Corps, with the cooperation of the Army Air Forces and the United States Navy, and released by Warner Bros. for the War Activities Committee shortly after the surrender of Japan. It mainly follows General Douglas MacArthur and his men from their exile from the Philippines in early 1942, through the signing of the instrument of surrender on the USS ""Missouri"" on September 1, 1945. ""Missouri"" was the last battleship commissioned by the United States and is best remembered as the site of the surrender of the Empire of Japan which ended World War II.']"," The documentary showing the surrender of the Empire of Japan on the USS ""Missouri"" during World War II is called ""Appointment in Tokyo.""",Appointment in Tokyo,1.0,0.8678720749956015,0.710293603110838
"What children's novel told the story of Juana Maria, a Nicoleno Native American that was left alone on San Nicolas Island?","[""Juana Maria (died October 19, 1853), better known to history as the Lone Woman of San Nicolas Island (her Native American name is unknown), was a Native American woman who was the last surviving member of her tribe, the NicoleÃ±o. She lived alone on San Nicolas Island off the coast of California from 1835 until her discovery in 1853.Island of the Blue Dolphins is a 1960 children's novel written by Scott O'Dell and tells the story of a young girl stranded alone for years on an island off the California coast. It is based on the true story of a NicoleÃ±o Native American left alone for 18 years on San Nicolas Island during the 19th century.""]"," ""Island of the Blue Dolphins"" is the children's novel based on the true story of Juana Maria, a NicoleÃ±o Native American who lived alone on San Nicolas Island.",Island of the Blue Dolphins,1.0,0.9782771376496827,0.9237402385442461
What award did the actor of the 34th President of the United States win?,"[' He won an Academy Award and was nominated for twelve more in the category Best Art Direction.Dwight David ""Ike"" Eisenhower ( ; October 14, 1890 â€“ March 28, 1969) was an American politician and Army general who served as the 34th President of the United States from 1953 until 1961.']"," Woody Harrelson was nominated for an Academy Award, but he did not win it for portraying the 34th President, Dwight David Eisenhower, as Eisenhower was not a film character in the movie LBJ.",Academy Award,0.3333333333333333,0.3933579735302892,0.46286494961195984
Was Brentwood Cathedral or Bradford Cathedral known as the parish church of St Peter for most of it's history?,"['The Cathedral of St Mary and St Helen is the Roman Catholic cathedral in the English town of Brentwood, Essex. It is the seat of the Diocese of Brentwood.Bradford Cathedral, full name Cathedral Church of St Peter and formerly Bradford Parish Church, is situated in the heart of Bradford in West Yorkshire, England, on a site used for Christian worship since the 8th century when missionaries based in Dewsbury evangelised the region. For most of its history the building was the parish church of St Peter.']"," No, neither Brentwood Cathedral nor Bradford Cathedral was the parish church of St Peter for most of its history.",Bradford Cathedral,0.5,0.9542017144840899,0.533472891386109
"Which division does the football team, who made the playoffs for the first time in seven seasons in 2015, play within?","[' The Dolphins look to improve on their 8-8 record from 2014 and return to the playoffs for the first time in seven seasons. Additionally, Miami won the AFC East, becoming the first team in NFL history to win their division after only having one win the previous season.']"," The provided data doesn't specify a football team or its division. To find out which division a specific football team plays within, you would need to look up that team's information separately.",AFC East,,0.0,0.3461455611266538
Who is younger  Rick Witter or Benjamin Burnley?,"['Richard James ""Rick"" Witter (born 23 November 1972 in Moss Side, Cheshire) is a singer, songwriter and frontman of the York-based Britpop band Shed Seven.Benjamin Jackson ""Ben"" Burnley IV (born March 10, 1978) is an American musician, composer, and record producer, best known as the founder and frontman of the American rock band Breaking Benjamin.']", I don't have the specific information about Rick Witter and Benjamin Burnley to compare their ages accurately.,"Benjamin Jackson ""Ben"" Burnley IV",0.3333333333333333,0.0,0.4757476939144227
What former football player coached the 2013 WKU Hilltoppers to a four way tie for third place?,"[' They were led by first year head coach Bobby Petrino and played their home games at Houchens Industriesâ€“L. T. Smith Stadium. They finished the season 8â€“4, 4â€“3 in Sun Belt play to finish in a four way tie for third place.Robert Patrick Petrino (born March 10, 1961) is an American football coach, former player']", Robert Patrick Petrino was the head coach of the 2013 WKU Hilltoppers.,Bobby Petrino,1.0,0.8772792520519955,0.6429986710620618
What democratic secular country is home to Chrysopsyche mirifica?,"[' It is found in Angola, Sierra Leone, Cameroon and Nigeria.The Federal Republic of Nigeria , commonly referred to as Nigeria, is a federal republic in West Africa, bordering Benin in the west, Chad and Cameroon in the east, and Niger in the north. Nigeria is officially a democratic secular country.']", I don't have information about the location of Chrysopsyche mirifica.,The Federal Republic of Nigeria,0.0,0.0,0.39128798605198073
Ahmad Niyaltigin was the treasurer of a sultan who rose to power by seizing what from his younger twin?,"['Ahmad Niyaltigin (Persian: â€Ž â€Ž ) was a treasurer of Sultan Mahmud Ghaznavi and later of his son Sultan Mas\'ud Ghaznavi.Mas\'ud I of Ghazni (Persian: Ù…Ø³Ø¹ÙˆØ¯ ØºØ²Ù†ÙˆÛŒâ€Ž â€Ž ), known as AmÄ«r-i ShahÄ«d (Ø§Ù…ÛŒØ± Ø´Ù‡ÛŒØ¯ ; ""the martyr king"")(998 â€“ 17 January 1040), was ""sultan"" of the Ghaznavid Empire from 1030 to 1040. He rose to power by seizing the Ghaznavid throne from his younger twin Mohammad, who had been nominated as the heir upon the death of their father Mahmud of Ghazni.']"," Ahmad Niyaltigin was the treasurer of Sultan Mas'ud Ghaznavi, who seized the throne from his younger twin Mohammad.",the Ghaznavid throne,1.0,0.5768318557071522,0.634345174603526
"Which actor who starred in the 2016 film Money Monster also is best known for his portrayal of Gustavo ""Gus"" Fring on the AMC shows ""Breaking Bad"" and ""Better Call Saul""?","['Money Monster is a 2016 American thriller film directed by Jodie Foster and written by Alan Di Fiore, Jim Kouf and Jamie Linden.Giancarlo Giuseppe Alessandro Esposito (born April 26, 1958) is an American actor. He is best known for his portrayal of Gustavo ""Gus"" Fring on the AMC shows ""Breaking Bad"" and ""Better Call Saul"", a role for which he won the Best Supporting Actor in a Drama award at the 2012 Critics\' Choice Television Awards and was nominated for an Outstanding Supporting Actor in a Drama Series award at the 2012 Primetime Emmy Awards.']"," Giancarlo Esposito, who starred in Money Monster, is best known for his portrayal of Gustavo ""Gus"" Fring on the AMC shows ""Breaking Bad"" and ""Better Call Saul"".",Giancarlo Giuseppe Alessandro Esposito,0.5,0.33766490897327395,0.6861465668970003
Robbie Coltrane is known for his film roles as a fictional character based on a book series written by who?,"['Robbie Coltrane, OBE (born Anthony Robert McMillan; 30 March 1950) is a Scottish actor and author. He is known for his roles as Rubeus Hagrid in the ""Harry Potter"" films, as Valentin Dmitrovich Zukovsky in the James Bond films ""GoldenEye"" and ""The World Is Not Enough,"" and as Dr. Eddie ""Fitz"" Fitzgerald in the British TV series ""Cracker"" during the 1990s.Rubeus Hagrid is a fictional character in the ""Harry Potter"" book series written by J. K. Rowling.']"," Robbie Coltrane is known for his role as Rubeus Hagrid, a character from the ""Harry Potter"" book series written by J. K. Rowling.",J. K. Rowling,1.0,0.3520631656932394,0.4931472381550816
"What is the name of a film featuring Ray Liotta and one of the stars of ""10 Things I Hate About You""?","[' His latest film is ""Blackway"" starring Anthony Hopkins, Julia Stiles and Ray Liotta. She went on to gain prominence for her lead roles in teen films such as ""10 Things I Hate About You"" (1999) for which she won MTV Movie Award for Best Breakthrough Performance and was nominated for two Teen Choice Awards, ""Down to You"" (2000), for which she was nominated for another two Teen Choice Awards, and ""Save the Last Dance"" (2001), winning the Teen Choice Award for Choice Movie Actress and was nominated for the MTV Movie Award for Best Female Performance.']"," The film ""Blackway"" features Ray Liotta and Heath Ledger, who starred in ""10 Things I Hate About You"".","""Blackway""",0.5,0.4150936270604742,0.8814752150101691
"Which of the following films is directed by Scott Ditzenberger, ""Congo River, Beyond Darkness"", or ""Out of Place""?","['Congo River, beyond darkness is a 2005 film by Thierry Michel examining the Congo River in Africa.Out of Place is a surfing documentary directed by Scott Ditzenberger and Darrin McDonald that follows the lives of several lake surfers in Cleveland, Ohio.']"," ""Out of Place"" is directed by Scott Ditzenberger.",Out of Place,1.0,0.46387317375364606,0.8926837196171605
What city held the 1956 Summer Olympics where Robert O'Brien competed in sprint canoe?,"[""Robert O'Brien (born June 6, 1933) is an American sprint canoer who competed in the late 1950s and early 1960s.The 1956 Summer Olympics, officially known as the Games of the XVI Olympiad, were an international multi-sport event which was held in Melbourne, Victoria, Australia, in 1956, apart from the equestrian events, which were held five months earlier in Stockholm.""]"," The 1956 Summer Olympics where Robert O'Brien competed in sprint canoe were held in Melbourne, Australia.",Melbourne,1.0,0.6933682030494257,0.8207568379229221
"On what date was the musician behind ""Out of Our Minds"" born?","['""Out of Our Minds"" (also abbreviated as ""OOOM"") is a song by Canadian alternative rock musician, Melissa Auf der Maur, written by Auf der Maur, long-time collaborator and producer Jordon Zadorozny and Priestess drummer Vince Nudo.Melissa Gaboriau Auf der Maur ( ; born March 17, 1972) is a Canadian musician, singer-songwriter, photographer and actress.']"," Thomas Richard Paxton was born on October 31, 1937.","March 17, 1972",0.0,0.3685012399851359,0.46281668481594773
