question,contexts,answer,ground_truth,faithfulness,answer_relevancy,answer_correctness
What sport do United Autosports and Zak Brown have in common?,"[""['United Autosports is a championship-winning sportscar race team, founded by American businessman and entrepreneur, Zak Brown and former British racing driver, Richard Dean. Brown is currently the Executive Director of McLaren Technology Group.']""]",United Autosports and Zak Brown both participate in the sport of auto racing.,racing,0.5,0.959021412,0.732912264
What 63 acre casino resort located on the Las Vegas Strip employed Bob Scucci prior to his position with Boyd Gaming Corp?,"[""[' and was formerly the Assistant Race and Sports Book Manager at the Stardust Resort and Casino.The Stardust Resort and Casino was a casino resort located on 63 acres (25 ha) along the Las Vegas Strip in Winchester, Nevada.']""]","The Stardust Resort and Casino, located on 63 acres along the Las Vegas Strip, employed Bob Scucci prior to his position with Boyd Gaming Corp.",Stardust Resort and Casino,0.666666667,0.487748994,0.913128454
Who announced the which trails were chosen by the American organization established by Executive Order 13072?,"[""[' The trails were chosen on June 26, 1999, by the White House Millennium Council and announced by U.S. Transportation Secretary Rodney Slater at the second international Trails and Greenways Conference in Pittsburgh, PA.The White House Millennium Council was an American organization established by Executive Order 13072 in 1998 by President Bill Clinton as part of global millennium celebrations.']""]","U.S. Transportation Secretary Rodney Slater announced the trails chosen by the White House Millennium Council, an American organization established by Executive Order 13072.",Rodney Slater,1,0.559536914,0.480483766
The writer of the theme and pilot incidental music for Cimarron Strip also scored a 1962 epic historical drama film based on the life of who? ,"['[\'Cimarron Strip is a lavish American Western television series starring Stuart Whitman as Marshal Jim Crown. The series theme and pilot incidental music was written by Maurice Jarre, who also scored ""Lawrence of Arabia"" and ""Doctor Zhivago"".Lawrence of Arabia is a 1962 epic historical drama film based on the life of T. E. Lawrence.\']']","Maurice Jarre, who wrote the theme and pilot incidental music for Cimarron Strip, also scored ""Lawrence of Arabia,"" a film based on the life of T. E. Lawrence.",T. E. Lawrence,1,0.755355219,0.887432695
"Put Your Lights On is a single performed by Santana and what American rapper, singer, and songwriter, who is known for his solo song ""What It's like""?","['[\'""Put Your Lights On"" is a single performed by Santana and Everlast on Santana\\\'s album, ""Supernatural"" (1999).Erik Francis Schrody (born August 18, 1969), known by his stage name Everlast, is an American rapper, singer, and songwriter, commonly known for his solo song ""What It\\\'s Like"" and as the front-man for rap group House of Pain.\']']","Everlast, the American rapper, singer, and songwriter known for ""What It's Like.""",Everlast,1,0.363739086,0.585958435
Who was Thomas Helveg's coach just before he helped win the 999 Serie A championship,"[""[' With topscorer Oliver Bierhoff, midfielder Thomas Helveg and coach Alberto Zaccheroni all departing for Milan, Udinese was looking to be on the back foot prior to the start of the season.Thomas Lund Helveg (born 24 June 1971) is a former Danish professional footballer who played as a defender for Odense Boldklub in the Danish Superliga, with whom he won the 1989 Danish championship. The most prominent period of his career was five years with Italian club AC Milan, with whom he won the 1999 Serie A championship and 2003 UEFA Champions League tournament.']""]",The coach of Thomas Helveg just before winning the 1999 Serie A championship with AC Milan is not specified in the provided context.,Alberto Zaccheroni,0,0,
"In music, an ostinato, is a motif or phrase that persistently repeats in the same musical voice, usually at the same pitch, well-known ostinato-based pieces include both classical compositions such as Donna Summer, was an American singer, songwriter, and painter, and she gained prominence during the disco era of which late era?","['[\' Well-known ostinato-based pieces include both classical compositions such as Ravel\\\'s ""BolÃ©ro"" and popular songs such as Donna Summer and Giorgio Moroder\\\'s ""I Feel Love"" (1977), Henry Mancini\\\'s Theme from Peter Gunn (1959), and The Verve\\\'s ""Bitter Sweet Symphony"" (1997). She gained prominence during the disco era of the late 1970s.\']']",She gained prominence during the disco era of the late 1970s.,1970s,0.5,0.301014373,0.507032471
What country are both TÃ¡naiste and Frances Fitzgerald from?,"[""['Frances Mary Fitzgerald (born 1 August 1950) is an Irish Fine Gael politician who has served as TÃ¡naiste since May 2016 and Minister for Enterprise and Innovation since June 2017.An TÃ¡naiste ( ) is the deputy head of government of Ireland and the second-most senior officer in the Government of Ireland.']""]",Both TÃ¡naiste and Frances Fitzgerald are from Ireland.,Ireland,1,0.474978086,0.874502331
"RenÃ©e Montagne succeeded which American broadcast journalist, a Peabody Award-winning member of the National Radio Hall of Fame?","['[\' Montagne and Inskeep succeeded longtime host Bob Edwards, initially as interim replacements, and Greene joined the team in 2012.Robert Alan ""Bob"" Edwards (born May 16, 1947) is an American broadcast journalist, a Peabody Award-winning member of the National Radio Hall of Fame.\']']",Bob Edwards,Bob Edwards,1,0.174039165,1
"The actor who played Bob Muldoon in ""Ain't Them Bodies Saints"" was born in what year?","['[""Ain\'t Them Bodies Saints is a 2013 American romantic crime drama film written and directed by David Lowery. The film stars Casey Affleck as Bob Muldoon, Rooney Mara as Ruth Guthrie and Ben Foster as Patrick Wheeler.Caleb Casey McGuire Affleck-Boldt (born August 12, 1975) is an American actor and director.""]']",1975,1975,1,0.388927772,1
What New Orleans Pelicans player born in 1993 won the 2017 NBA All-Star Game MVP award?,"[""['The National Basketball Association All-Star Game Most Valuable Player (MVP) is an annual National Basketball Association (NBA) award given to the player(s) voted best of the annual All-Star Game. s of 2017 , the most recent recipient is New Orleans Pelicans forward Anthony Davis.Anthony Marshon Davis Jr. (born March 11, 1993) is an American professional basketball player for the New Orleans Pelicans of the National Basketball Association (NBA).']""]","Anthony Davis, born in 1993, won the 2017 NBA All-Star Game MVP award.",Anthony Davis,1,0.770555858,0.541079579
What communications officer was on the staff of a fleet admiral in the United States Navy?,"['[\'John ""Jack"" Roland Redman (January 31, 1898 â€“ May 29, 1970) was an admiral in the United States Navy. A naval communications officer, he played key roles in signals intelligence during World War II in Washington, D.C., and on the staff of Admiral Chester W. Nimitz.Chester William Nimitz, Sr. ( ; February 24, 1885February 20, 1966) was a fleet admiral of the United States Navy.\']']","John ""Jack"" Roland Redman was a naval communications officer who served on the staff of Fleet Admiral Chester W. Nimitz in the United States Navy.","John ""Jack"" Roland Redman",1,0.252176158,0.546959692
"Nickajack Dam is one of nine dams on the Tennessee River owned and operated by which federally owned corporation in the United States created by congressional charter on May 18, 1933?","[""[' It is one of nine dams on the Tennessee River owned and operated by the Tennessee Valley Authority, which built the dam in the mid-1960s to replace the outdated Hales Bar Dam 6 mi upstream.The Tennessee Valley Authority (TVA) is a federally owned corporation in the United States created by congressional charter on May 18, 1933 to provide navigation, flood control, electricity generation, fertilizer manufacturing, and economic development to the Tennessee Valley, a region particularly affected by the Great Depression.']""]",The Tennessee Valley Authority (TVA),Tennessee Valley Authority,1,0.522692581,0.814821214
The Rebel Rousers was a film starring which American actress and author?,"[""['Rebel Rousers is a 1970 independent outlaw biker film starring Cameron Mitchell, Jack Nicholson, Diane Ladd, Bruce Dern, and Harry Dean Stanton.Diane Ladd (born November 29, 1932) is an American actress, film director, producer and author.']""]","Diane Ladd, born on November 29, 1932, was an actress in the film 'Rebel Rousers'.",Diane Ladd,1,0.233432561,0.547885687
When was the Hozier album containing a song that reached #2 on the Irish Singles Chart released globally?,"['[\' ""From Eden"" peaked at number two on the Irish Singles Chart and has also charted in Belgium. His debut studio album, ""Hozier"", was released in Ireland in September 2014 and globally in October 2014.\']']","The ""Hozier"" album, containing a song that peaked at number two on the Irish Singles Chart, was released globally in October 2014.",Oct-14,1,0.464809562,0.556406695
In what county is Lynda Blutreich's birthplace the largest city?,"[""['Lynda Blutreich (nÃ©e Lipson; born December 13, 1971 in Lynn, Massachusetts) is a three time USATF champion javelin thrower from the United States.Lynn is the 9th largest municipality in Massachusetts and the largest city in Essex County.']""]","Lynda Blutreich's birthplace, Lynn, is the largest city in Essex County.",Essex County,1,0.756000284,0.503810037
"What is the name of the country variety show hosted by the singer of ""I Never Picked Cotton""?","['[\'""I Never Picked Cotton"" is a song made famous by country music singer Roy Clark. He is best known for hosting ""Hee Haw"", a nationally televised country variety show, from 1969 to 1992.\']']","The singer of ""I Never Picked Cotton"", Roy Clark, hosted ""Hee Haw"".","""Hee Haw""",1,0.354608023,0.502507413
Kevin Smith was a member of a team that defeated what American Football Conference champions?,"[""['Kevin Smith (born July 25, 1969) is a former tight end in the National Football League. As such, he was a member of the Super Bowl XXXI Champion Packers.Super Bowl XXXI was an American football game between the American Football Conference (AFC) champion New England Patriots and the National Football Conference (NFC) champion Green Bay Packers to decide the National Football League (NFL) champion for the 1996 season.']""]","Kevin Smith was a member of the team that defeated the New England Patriots, who were the Super Bowl XXXI AFC champions.",New England Patriots,1,0.541688577,0.501734318
"Robert Henderson was an English former professional footballer, played 10 matches in the Football League for Burnley before moving to non-league side Clitheroe F.C., an English football club based in Clitheroe, Lancashire, officially called?","[""[' His position was full back.Clitheroe Football Club are an English football club based in Clitheroe, Lancashire, playing in the Northern Premier League Division One North.']""]","Robert Henderson played for Clitheroe Football Club, an English football club based in Clitheroe, Lancashire.",Clitheroe Football Club,0,0.564250321,0.710546542
This journalist wrote Diary of a Chav and has her own weekly opinion column in The Independent.,"['[\'Diary of a Chav is a young adult series that was written by the English journalist, author, and broadcaster Grace Dent. Dent chiefly writes for ""The Independent"", with an opinion column on Wednesday and a television column every Saturday.\']']","Grace Dent is the author who writes the weekly opinion column for ""The Independent"" and penned the young adult series 'Diary of a Chav'.",Grace Dent,0.666666667,0.798985383,0.750126298
"""Nothing's Gonna Stop Us Now"" was co-written by a Gibraltarian singer who collaborated with Mike Hazlewood and John Bettis, and was born in what year?","['[\'""Nothing\\\'s Gonna Stop Us Now"" is a 1987 song co-written by Albert Hammond and Diane Warren, recorded by the American rock band Starship in 1986.Albert Louis Hammond OBE (born 18 May 1944) is a Gibraltarian singer, songwriter, and record producer. A prolific songwriter, he collaborated most notably with other renowned songwriters Mike Hazlewood, John Bettis, Diane Warren as well as Holly Knight, Carole Bayer Sager.\']']","Albert Hammond, the Gibraltarian singer who co-wrote ""Nothing's Gonna Stop Us Now"", was born in 1944.",1944,1,0.208974832,0.804710201
"Where was the creator of the fictional character ""Cogliostro"" born?","['[\'Cogliostro (also Cog; initially rendered ""Cogliostro"") is a fictional character in Todd McFarlane\\\'s ""Spawn"" comic series. Cogliostro was created in 1993 by author Neil Gaiman and artist Todd McFarlane and introduced in ""Spawn"" issue #9.Todd McFarlane ( ; born March 16, 1961) is a Canadian-American comic book creator and entrepreneur, best known for his work on ""The Amazing Spider-Man"" and the horror-fantasy series ""Spawn"".\']']","Todd McFarlane, the creator of Cogliostro, was born in Canada.",Canadian-American,0.5,0.862696707,0.586307292
"Which of these bands has had songs featured in several anime series, U2 or Flow?","['[""U2 are an Irish rock band from Dublin formed in 1976.Flow is a Japanese rock band, formed in 1998 and signed on to Sony Music Japan\'s Ki/oon Music label. Their songs have been featured in the opening sequences of several anime series.""]']","Flow, not U2.",Flow,1,0.554854266,0.657998777
"Gathering Blue is a young adult-social science novel, written by which American writer credited with more than thirty children's books, and has won two Newbery Medals?","['[""Gathering Blue is a young adult-social science novel, written by Lois Lowry and released in the year 2000.Lois Lowry (born Lois Ann Hammersberg; March 20, 1937) is an American writer credited with more than thirty children\'s books.""]']","Lois Lowry, born on March 20, 1937, is the American writer who wrote ""Gathering Blue,"" a young adult-social science novel credited with more than thirty children's books.",Lois Lowry,1,0.863862591,0.433344247
Sir Harry Donald Secombe appeared notably as Mr Buble in a 1968 British musical drama film directed by who?,"['[\'Sir Harry Donald Secombe, CBE (8 September 1921 â€“ 11 April 2001) was a Welsh comedian and singer. An accomplished baritone, he also appeared in musicals and films - notably as Mr Bumble in ""Oliver!Oliver! is a 1968 British musical drama film directed by Carol Reed and based on the stage musical of the same name, with book, music and lyrics written by Lionel Bart.\']']",Sir Harry Donald Secombe appeared notably as Mr Bumble in the 1968 British musical drama film directed by Carol Reed.,Carol Reed,1,0.607248823,0.673782339
Who published the video game that features a Canadian Ice hockey centre and captain in the NHL?,"[""['NHL 18 is an ice hockey simulation video game developed by EA Canada and published by EA Sports.Connor McDavid (born January 13, 1997) is a Canadian ice hockey centre and captain for the Edmonton Oilers of the National Hockey League (NHL).']""]",EA Sports published the video game featuring Connor McDavid.,EA Sports,1,0.587897068,0.656790429
What is the max weight in Celes Kobayashi boxing division?,"[""[' He is a former WBA Super flyweight champion.Super flyweight, also referred to as junior bantamweight or light bantamweight, is a weight class in professional boxing, contested from 112 lb and up to 115 lb .']""]",115 pounds is the maximum weight in Celes Kobayashi's boxing division (Super flyweight or junior bantamweight).,115 lb,1,0.989030808,0.918161614
Brickleberry was co-produced by which American comedian and television host?,"['[\' The series was created by Roger Black and Waco O\\\'Guin (creators of MTV2\\\'s ""Stankervision"") and executive produced by Black, O\\\'Guin and comedian Daniel Tosh.Daniel Dwight Tosh (born May 29, 1975) is an American comedian, television host, actor, writer, and executive producer.\']']",Daniel Tosh co-produced Brickleberry.,Daniel Dwight Tosh,0,0.700167208,0.633690549
"Which band was formed first, The Gandharvas or Galt Aureus?","[""['The Gandharvas was a Canadian alternative rock band formed in 1989 in London, Ontario.Galt Aureus (pronounced galt AWR-ee-uhs) is an American rock duo formed in 2005.']""]",The Gandharvas was formed before Galt Aureus.,The Gandharvas,1,0.772641348,0.523733428
What was James Chilton fleeing from?,"['[\'James Chilton (c. 15561620) was a Leiden Separatist passenger on the historic 1620 voyage of the ship ""Mayflower"" and was the oldest person on board. The Separatists were fleeing from religious persecution by King James of England.\']']",James Chilton was fleeing from religious persecution by King James of England.,religious persecution,1,0.966233403,0.617351396
Who started Playing tennis first Mate PaviÄ‡ or AndrÃ©s GÃ³mez?,"['[""Mate PaviÄ‡ (born 4 July 1993) is a Croatian professional tennis player specialising in doubles.AndrÃ©s GÃ³mez Santos (born February 27, 1960 in Guayaquil, Ecuador) is an Ecuadorian former professional tennis player. He won the Men\'s Singles title at the French Open in 1990.""]']",AndrÃ©s GÃ³mez started playing tennis first.,AndrÃ©s GÃ³mez,0,0.636843685,0.890643481
"Still Kicking and Casino Jack and the United States of Money, are which genre of films?","[""['Still Kicking: Six Artistic Women of Project Arts & Longevity is a 2006 32-minute documentary film by Pacific Grove filmmaker Greg Young, featuring six Bay Area women role models over 85 years old who remained artistically active.Casino Jack and the United States of Money is a 2010 documentary film directed by Alex Gibney.']""]",Still Kicking and Casino Jack and the United States of Money belong to the Documentary genre.,documentary,1,0.845809568,0.718837335
"Matt Alan Veach (born May 31, 1981) is an American mixed martial arts fighter, known for his 3 fight stint in the UFC, including his ""Fight of the Night"" performance against which former UFC Lightweight Champion, who's the  American mixed martial artist who competes as a Featherweight in the Ultimate Fighting Championship and is a former UFC Lightweight Champion, born on October 16, 1981?","['[\' He is known for his 3 fight stint in the UFC, including his ""Fight of the Night"" performance against former UFC Lightweight Champion Frankie Edgar.Frank James Edgar (born October 16, 1981) is an American mixed martial artist who competes as a Featherweight in the Ultimate Fighting Championship and is a former UFC Lightweight Champion.\']']","The American mixed martial artist who competes as a Featherweight in the Ultimate Fighting Championship and is a former UFC Lightweight Champion, born on October 16, 1981, is Frank James Edgar.",Frank James Edgar,1,0.686875916,0.457987031
Which is the only religious building created by the Italian architect and painter of the High Renaissance who was born in 1483?,"['[\'The Chigi Chapel or Chapel of the Madonna of Loreto (Italian: ""Cappella Chigi or Cappella della Madonna di Loreto"" ) is the second chapel on the left-hand side of the nave in the Church of Santa Maria del Popolo in Rome. It is the only religious building of Raphael which has been preserved in its near original form.Raffaello Sanzio da Urbino (] ; March 28 or April 6, 1483April 6, 1520), known as Raphael ( , ), was an Italian painter and architect of the High Renaissance.\']']","The Chigi Chapel, located in the Church of Santa Maria del Popolo in Rome, is the only religious building preserved in its near original form by the Italian architect and painter Raphael (born in 1483).",The Chigi Chapel,0.5,0.596131129,0.549332479
Which band was formed first Blur or The Zutons ?,"[""['Blur are an English rock band, formed in London in 1988.The Zutons were an English indie rock band, formed in 2001 in Liverpool.']""]",The Zutons were formed before Blur.,Blur,1,0.825354143,0.610422115
"Who was married to Michael Aris and was the first woman to serve as Minister for Foreign Affairs, for the President's Office, for electric Power and Energy, and for Education?","['[""Michael Vaillancourt Aris (27 March 1946 â€“ 27 March 1999) was a British historian who wrote and lectured on Bhutanese, Tibetan and Himalayan culture and history. He was the husband of Aung San Suu Kyi, the current State Counsellor of Myanmar.Aung San Suu Kyi ( ; ] ; born 19 June 1945) is a Burmese politician, diplomat, and author. She is also the first woman to serve as Minister for Foreign Affairs, for the President\'s Office, for Electric Power and Energy, and for Education.""]']",Aung San Suu Kyi was married to Michael Aris.,Aung San Suu Kyi,1,0.397330957,0.764528517
"Kellas, Moray is a village that gave its name to a feline that was first discovered in what year?","['[\' The Kellas cat is named after this village. Once thought to be a mythological wild cat, with its few sightings dismissed as hoaxes, a specimen was killed by being caught in a snare in 1984 by a gamekeeper named Ronnie Douglas and found to be a hybrid between wild and domestic sub-species of ""Felis silvestris"".\']']","1984 was the year when the Kellas cat, a hybrid between wild and domestic sub-species of ""Felis silvestris"", was first discovered.",1984,1,0.639515487,0.439294608
"What's Eating Gilbert Grape is a 1993 American drama film directed by Lasse HallstrÃ¶m and starring Johnny Depp, and which American actress, in which she played the title character's housebound mother?","['[""What\'s Eating Gilbert Grape is a 1993 American drama film directed by Lasse HallstrÃ¶m and starring Johnny Depp, Juliette Lewis, Darlene Cates and Leonardo DiCaprio.Darlene Cates (born Rita Darlene Guthrie; December 13, 1947 â€“ March 26, 2017) was an American actress.""]']","Darlene Cates, who portrayed Gilbert Grape's housebound mother.",Darlene Cates,1,0.7397695,0.91125137
John McCrea and Les Claypool are musicians both from which country?,"['[\'John McCrea (born June 25, 1964) is an American singer and musician.Leslie Edward ""Les"" Claypool (born September 29, 1963) is an American musician, singer, songwriter, composer, author and actor best known as the bassist and lead vocalist of the band Primus.\']']",Both John McCrea and Les Claypool are American musicians.,American,1,0.552024731,0.817907541
"The Princess Diaries 2: Royal Engagement and Underdog, are films of which nationality?","['[\'The Princess Diaries 2: Royal Engagement is a 2004 American romantic comedy film and the sequel to 2001\\\'s ""The Princess Diaries"".Underdog is a 2007 American family superhero comedy film based on the 1960s cartoon series of the same name.\']']",Both The Princess Diaries 2: Royal Engagement and Underdog are American films.,American,1,0.3683906,0.561885913
What role is the actor who starred with Glynn Turman in J.D.'s Revenge best known for?,"['[\' It starred Glynn Turman and Lou Gossett. He is best known for his role as Gunnery Sergeant Emil Foley in the 1982 film ""An Officer and a Gentleman"", and his role as Fiddler in the 1977 ABC television miniseries ""Roots"".\']']","The actor who starred with Glynn Turman is best known for his roles as Gunnery Sergeant Emil Foley in ""An Officer and a Gentleman"" and as Fiddler in the miniseries ""Roots"".",Gunnery Sergeant Emil Foley,0.666666667,0.824546401,0.426347967
Where was the office at which CKAC was located situated? ,"['["" Its studios are located at Place Bonaventure in Downtown Montreal, and its transmitter is located in Saint-Joseph-du-Lac.Place Bonaventure is an office, exhibition, and hotel complex in Downtown Montreal, Quebec, Canada, adjacent to the city\'s Central Station.""]']",The office of CKAC was situated at Place Bonaventure in Downtown Montreal.,"Downtown Montreal, Quebec, Canada",1,0.960994367,0.519121492
Severus Snape becomes a double-agent in the secret organization founded by whom?,"['[\' Snape becomes a double-agent on behalf of Albus Dumbledore and the Order of the Phoenix, and protects Harry throughout the series.The Order of the Phoenix is a secret organisation in the ""Harry Potter"" series of fiction books written by J. K. Rowling. Founded by Albus Dumbledore to fight Lord Voldemort and his followers, the Death Eaters, the Order lends its name to the fifth book of the series, ""Harry Potter and the Order of the Phoenix"".\']']",Severus Snape becomes a double-agent on behalf of Albus Dumbledore.,Albus Dumbledore,1,0.658499719,0.641815071
"J. Bruce Llewellyn bought a majority share in the Philadelphia Coca-Cola Bottling Company, in part, along with the basketball player who went by what nickname?","['["" In 1985, he and a group of business partners, among them Julius Erving, Bill Cosby, and Shahara Ahmad-Llewellyn, bought a majority share of the Philadelphia Coca-Cola Bottling Company, the first of the company\'s bottling plants to be acquired by a black person or persons.Julius Winfield Erving II (born February 22, 1950), commonly known by the nickname Dr. J, is an American retired basketball player who helped popularize a modern style of play that emphasizes leaping and playing above the rim.""]']",Dr. J (Julius Erving),Dr. J,0.5,0.333682951,0.787552792
What number of U.S. Navy Vessel held the USS Hopping after Lieutenant Commander Hallsted L. Hopping was killed in action? ,"['[\'USS ""Hopping"" (DE-155/APD-51), a ""Buckley""-class destroyer escort of the United States Navy, was named in honor of Lieutenant Commander Hallsted L. Hopping, commanding officer of Scouting Six, embarked on the USS Enterprise, killed in action during the February 1, 1942 Marshall Islands Raid.USS ""Enterprise"" (CV-6), was the seventh U.S. Navy vessel to bear the name.\']']","The USS Hopping (DE-155/APD-51) was the seventh U.S. Navy vessel to bear its name, following Lieutenant Commander Hallsted L. Hopping's death in action.",seventh,0,0.705211721,0.41406246
Are both BÃ©la Tarr and Peter Szewczyk cinematographers? ,"[""['BÃ©la Tarr (born 21 July 1955) is a Hungarian film director. His body of work consists mainly of art films with philosophical themes and long takes.Peter Szewczyk is an American film and animation director, cinematographer and music video director.']""]","Yes, Peter Szewczyk is a cinematographer. It is not explicitly stated that BÃ©la Tarr is a cinematographer, but he is primarily known as a film director.",no,0.666666667,0.834245095,0.393544156
Are both Telomian and Mudi examples of dog breed?,"['[\'The Telomian is a breed of dog native to Malaysia.The Mudi (in Hungarian, the plural form of mudi is ""mudik"") is a herding dog breed from Hungary.\']']","Yes, both the Telomian and Mudi are examples of dog breeds.",yes,1,0.984738021,0.804754869
In what year did the group who made up the Nashville String Band with Chet Atkins win a Grammy award?,"['["" The band consisted of Chet Atkins and Homer and Jethro. Known as the Thinking Man\'s Hillbillies, they received a Grammy in 1959 and are members of the Country Music Hall of Fame.""]']","1959 was the year the Nashville String Band, consisting of Chet Atkins and Homer and Jethro, won a Grammy award.",1959,1,0.819108679,0.845703248
What star of The Children's Hour  was inducted into the International Best Dressed List Hall of Fame?,"['[""The Children\'s Hour (released as The Loudest Whisper in the United Kingdom) is a 1961 American drama film directed by William Wyler. The film stars Audrey Hepburn, Shirley MacLaine, and James Garner.Audrey Hepburn ( ; born Audrey Kathleen Ruston; May 4, 1929January 20, 1993) was a British actress, model, dancer and humanitarian. She was ranked by the American Film Institute as the third-greatest female screen legend in Golden Age Hollywood and was inducted into the International Best Dressed List Hall of Fame.""]']","Audrey Hepburn, who starred in The Children's Hour, was inducted into the International Best Dressed List Hall of Fame.",Audrey Hepburn,0.5,0.783324511,0.157775681
Which american comedian starred in Seize the Day and has a son named Ben?,"['[\'Seize the Day is a 1986 drama film directed by Fielder Cook. It stars Robin Williams and Jerry Stiller. Stiller and Meara are the parents of actor Ben Stiller, with whom Stiller co-starred in the films ""Zoolander"", ""Heavyweights"", ""Hot Pursuit"", ""The Heartbreak Kid"" and ""Zoolander 2"".\']']","Robin Williams, who is an American comedian, starred in 'Seize the Day'.",Jerry Stiller,1,0.726223196,0.421397652
When did Morrissey release a cover version of a song from the singer whose debut album was Horses?,"['[\' Morrissey released a live version of the song as a double A-side with his cover of Patti Smith\\\'s ""Redondo Beach"" in 2005 - this version reached number 11 in the UK charts.Patricia Lee Smith (born December 30, 1946) is an American singer-songwriter, poet, and visual artist who became an influential component of the New York City punk rock movement with her 1975 debut album ""Horses"".\']']",Morrissey released his cover version of Patti Smith's song in 2005.,2005,1,0.769192123,0.570937376
"This character appeared in comics published by Marvel, one of his adversaries were Flag-Smasher and was created by Rob Liefeld. Who was the other creatore of this character?","['[\' The original was most often a foe of Captain America while other adversaries of the Flag-Smasher include The Punisher, Moon Knight, Ghost Rider, The Runaways, The Liberteens and Deadpool.Deadpool (Wade Winston Wilson) is a fictional antihero appearing in American comic books published by Marvel Comics. Created by artist/writer Rob Liefeld and writer Fabian Nicieza, the character first appeared in ""The New Mutants"" #98 (cover-dated February 1991).\']']",Fabian Nicieza is the other creator of Deadpool along with Rob Liefeld.,Fabian Nicieza,1,0.499125893,0.560232161
Which film did Eileen Heckart star in three years before The Bad Seed?,"['[\'The Bad Seed is a 1956 American psychological horror-thriller film with elements of melodrama and film noir, directed by Mervyn LeRoy and starring Nancy Kelly, Patty McCormack, Henry Jones, and Eileen Heckart. She first became known for her role as schoolteacher Rosemary Sydney in the original 1953 cast of William Inge\\\'s play ""Picnic"" on Broadway.\']']","Eileen Heckart first became known for her role as schoolteacher Rosemary Sydney in the original 1953 cast of William Inge's play ""Picnic"" on Broadway.","""Picnic""",1,0.70902918,0.582873381
What non-fiction books has the author who has written books about the loyalist paramilitary Michael Stone and Special Air Service founder who During the course of the Second World War he became one of the British Army's most highly decorated soldiers?,"['[\' He worked for eighteen years at the BBC and has written plays and novels, but is best known for his non-fiction books about ""the Troubles"". He has written books about the loyalist paramilitary Michael Stone and Special Air Service founder Paddy Mayne. During the course of the Second World War he became one of the British Army\\\'s most highly decorated soldiers.\']']","The author, known for his non-fiction books about ""the Troubles"", has written books about the loyalist paramilitary Michael Stone and Special Air Service founder Paddy Mayne, who was also one of the British Army's most highly decorated soldiers during the Second World War.",the Troubles,1,0.45908088,0.516254194
How long ago did the the species associated with KNM ER 1805 live?,"['[\'KNM ER 1805 is the catalog number given to several pieces of a fossilized skull of the species ""Homo habilis"".Homo habilis was a species of the tribe Hominini, during the Gelasian and early Calabrian stages of the Pleistocene geological epoch, which lived between roughly 2.1 and 1.5 million years ago.\']']",The species associated with KNM ER 1805 lived approximately 2.1 to 1.5 million years ago.,2.1 and 1.5 million years ago,1,0.963363892,0.873453254
"The 2011 Copa del Rey was a specific type of rivalry, given this name to any match between which groups?","['[\'The 2011 Copa del Rey Final was the 109th final since its establishment.El ClÃ¡sico (] ; Catalan: ""El ClÃ\xa0ssic"" , ] ; ""The Classic"" ) is the name given in football to any match between fierce rivals Real Madrid and FC Barcelona.\']']","2011 Copa del Rey Final was a match between Real Madrid and FC Barcelona, known as El ClÃ¡sico.",Real Madrid and FC Barcelona,1,0.657670877,0.647804804
"Charles Francis ""Frank"" Keeney Jr. was a union organizer during a war between which two factions ?","['[\'Charles Francis ""Frank"" Keeney Jr. (March 15, 1882 - May 22, 1970) was a union organizer during the West Virginia Coal Wars.The West Virginia coal wars (1912â€“21), also known as the mine wars, arose out of a dispute between coal companies and miners.\']']","Charles Francis ""Frank"" Keeney Jr. was a union organizer during the conflict between coal companies and miners, known as the West Virginia Coal Wars.",between coal companies and miners,1,0.772077866,0.859922883
Curse of the Faceless Man starred the actor who was of what nationality?,"[""['Curse of the Faceless Man is an independently made 1958 low-budget black-and-white horror film, produced by Robert E. Kent, directed by Edward L. Cahn, that stars Richard Anderson, Elaine Edwards, Adele Mara and Luis van Rooten.Richard Norman Anderson (August 8, 1926 â€“ August 31, 2017) was an American film and television actor.']""]",The actor in Curse of the Faceless Man was American.,American,1,0.852639487,0.852448994
Which store founded in 1974 in Yorkshire is the primary focus of BBC One's Pound Shop Wars?,"[""[' Narrated by Caroline Aherne, the series shows the competition between rival pound shops, focusing on Poundworld. In contrast to many high street retailers, Poundworld maintained strong sales and growth during the global recession that started in 2007.']""]","The primary focus of BBC One's Pound Shop Wars is Poundworld, a pound shop chain that was founded in 1974 in Yorkshire.",Poundworld,0.5,0.783218921,0.773960096
"Of the two directors, IstvÃ¡n SzabÃ³ and Kenny Ortega, who is known for directing opera?","['[\'IstvÃ¡n SzabÃ³ (] ; born February 18, 1938) is a Hungarian film director, screenwriter, and opera director. He is best known for directing ""Hocus Pocus"", the ""High School Musical"" trilogy, ""Descendants"" and Michael Jackson\\\'s ""This Is It"" concerts.\']']",IstvÃ¡n SzabÃ³ is known for directing opera.,IstvÃ¡n SzabÃ³,0,0.64777732,0.661317297
"Which singer who made his debut with the single ""Austin"" also released ""Drink on it"" in 2012?","['[\'""Drink on It"" is a song recorded by American country music artist Blake Shelton.Blake Tollison Shelton (born June 18, 1976) is an American singer-songwriter, actor, and television personality.\']']","Blake Shelton, born June 18, 1976, is the singer who released ""Drink on It"" in 2012.",Blake Shelton,0.333333333,0.695824897,0.524040974
