Unnamed: 0,id,contexts,question,ground_truth,label,source_ds,answer
10650,halueval-6750,"['The drama stars Bobby Au-yeung as the famous historical forensic medical expert Song Ci (""Sung Chee"" in Cantonese romanisation). Au-yeung is also known for his lead roles in several of TVB\'s most successful television series franchises, including ""Armed Reaction"", ""Witness to a Prosecution"", and ""Forensic Heroes"".']",who stars in the drama Witness to a Prosecution ||?,Bobby Au-yeung,PASS,halueval,Bobby Au-yeung stars in the drama 'Witness to a Prosecution'.
10651,halueval-6751,"['Erich von Stroheim (born Erich Oswald Stroheim; September 22, 1885 â€“ May 12, 1957) was an Austrian-American director, actor and producer, most notable as being a film star of the silent era, subsequently noted as an auteur for his directorial work.Wang Xiaoshuai (; born May 22, 1966) is a Chinese film director, screenwriter and occasional actor.']",Was Erich von Stroheim or Wang Xiaoshuai born first?,Erich von Stroheim,PASS,halueval,Erich von Stroheim was born before Wang Xiaoshuai.
10652,halueval-6752,"['Jacques PrÃ©vert (] ; 4 February 190011 April 1977) was a French poet and screenwriter.EugÃ¨ne Ionesco (born Eugen Ionescu, ] ; 26 November 1909 â€“ 28 March 1994) was a Romanian-French playwright who wrote mostly in French, and one of the foremost figures of the French Avant-garde theatre.']","Which writer was born first, Jacques PrÃ©vert or EugÃ¨ne Ionesco?",Jacques PrÃ©vert,PASS,halueval,Jacques PrÃ©vert was born first (on 4 February 1900).
10653,halueval-6753,"['Daboecia , St. Dabeoc\'s heath, is a small genus of flowering plants in the family Ericaceae, containing two evergreen shrubs, closely related to the genus ""Erica"".Gomphocarpus is a genus of milkweeds first described as a genus in 1810.']",Are Daboecia and Gomphocarpus both types of plant?,yes,PASS,halueval,"Yes, both Daboecia and Gomphocarpus are types of plants."
10654,halueval-6754,"[' He also played violin on David Gray\'s 1998 album ""White Ladder"" (on the track ""Silver Lining""). Gray released his first studio album in 1993 and received worldwide attention after the release of ""White Ladder"" six years later. It was the first of three UK chart-toppers in six years for Gray, of which the latter two also made the Top 17 in the US.']",Which singer's 1998 album went on to become a UK chart topper?,David Gray,PASS,halueval,"David Gray's 1998 album ""White Ladder"" became a UK chart-topper."
10657,halueval-6757,"['Flying Cowboys is an album by Rickie Lee Jones that was released in September 1989 and produced by Walter Becker of Steely Dan.Steely Dan is an American jazz rock band founded by core members Walter Becker (guitars, backing vocals) and Donald Fagen (keyboards, lead vocals) in 1972.']",Which jazz rock band founded by Walter Becker and Donald Fagan produced the album Flying Cowboys?,Steely Dan,PASS,halueval,Steely Dan produced the album 'Flying Cowboys'.
10660,halueval-6760,['The 1884 DePauw Tigers football team represented DePauw University during the 1884 college football season. The Society of Professional Journalists was founded at DePauw.'],"Which University's football team is represented by the Tigers, and founded the Society of Profressional Journalists?",DePauw University,PASS,halueval,DePauw University's football team represents the Tigers and founded the Society of Professional Journalists.
10663,halueval-6763,"['Michelangelo Antonioni, Cavaliere di Gran Croce OMRI (29 September 1912 â€“ 30 July 2007), was an Italian film director, screenwriter, editor, and short story writer.Ivan Magrin-Chagnolleau is an artist researcher born in Paris, France.']",Are Michelangelo Antonioni and Ivan Magrin-Chagnolleau of the same nationality?,no,PASS,halueval,"Yes, both Michelangelo Antonioni and Ivan Magrin-Chagnolleau are Italian."
10664,halueval-6764,"['Django Django are a British art rock band based in London, England.Shout Out Louds is an indie pop band from Stockholm, Sweden.']","Which band is from London, Django Django or Shout Out Louds?",Django Django,PASS,halueval,Django Django is from London.
10665,halueval-6765,"['Son is the final entry in ""The Giver Quartet"" by Lois Lowry. The society has eliminated pain and strife by converting to ""Sameness"", a plan that has also eradicated emotional depth from their lives. The Community lacks any color, memory, climate, or terrain, all in an effort to preserve structure, order, and a true sense of equality beyond personal individuality.']",What is the final book in the series that depicts a society that has eliminated emotion and color to attempt to achieve equality?,Son,PASS,halueval,"The final book in ""The Giver Quartet"" by Lois Lowry, which portrays a society striving for equality by eliminating emotions and color, is titled 'Son'."
10666,halueval-6766,[' It is the fifth lake in a six-lake series created by hydroelectric dams operated by Georgia Power that follows the original course of the Tallulah River. It was established as the Georgia Railway and Power Company and began operations in 1902 running streetcars in Atlanta as a successor to the Atlanta Consolidated Street Railway Company.'],Which company started life running streetcars in the early 1900's and now operates hydroelectric dams?,Georgia Power,PASS,halueval,"The Georgia Railway and Power Company, which was established in the early 1900's, started its operations running streetcars in Atlanta and now operates hydroelectric dams."
10667,halueval-6767,"[' The film stars Harrelson, Owen Wilson, and Willie Nelson. His older brother Andrew and younger brother Luke are also actors, with whom he has collaborated a number of times.']",What are the names of the star of Lost in London brothers? ,older brother Andrew and younger brother Luke,PASS,halueval,"The stars of Lost in London are Woody Harrelson, Andrew Harrelson, and Luke Harrelson."
10668,halueval-6768,"['The Sturmgewehr 52 (STG-52) was a battle rifle manufactured by the government-owned W+F Bern of Switzerland. The Sturmgewehr 52 was heavily patterned after the German FG 42 as it was fed from the side from a 30- or 40-round magazine and was also fitted with a muzzle attachment capable of launching rifle grenades.The FG 42 (German: ""FallschirmjÃ¤gergewehr"" 42, ""paratrooper rifle 42"") is a selective-fire automatic rifle produced in Nazi Germany during World War II.']",Which selective-fire automatic rifle produced in Nazi Germany during World War II was a battle rifle manufactured by the government-owned W+F Bern of Switzerland heavily patterned after?,The FG 42,PASS,halueval,"The Sturmgewehr 52 (STG-52) was heavily patterned after the FG 42, a selective-fire automatic rifle produced by Nazi Germany during World War II."
10669,halueval-6769,"['The Cock and the Jewel is a fable attributed to Aesop.Aesop ( ; Ancient Greek: Î‘á¼´ÏƒÏ‰Ï€Î¿Ï‚ , ""AisÅpos ""; c. 620 â€“ 564 BCE) was a Greek fabulist and story teller credited with a number of fables now collectively known as ""Aesop\'s Fables"".']","What nationality was the man to whom ""The Cock and the Jewel"" is attributed?",Greek,PASS,halueval,"The man to whom ""The Cock and the Jewel"" fable is attributed was Greek."
10672,halueval-6772,"['As I Am is the third studio album by American singer and songwriter Alicia Keys. Production was handled primarily by Keys, Kerry ""Krucial"" Brothers, Jack Splash, and Linda Perry, with a guest contribution from musician John Mayer. Perry was also inducted into the Songwriters Hall of Fame in 2015.']",What honor was a producer of the album As I Am granted in 2015?,Songwriters Hall of Fame,PASS,halueval,"Linda Perry, a producer of the album ""As I Am"", was inducted into the Songwriters Hall of Fame in 2015."
10675,halueval-6775,"['Agnes Salm-Salm (December 25, 1844 â€“ December 21, 1912) was the American wife of Prince Felix zu Salm-Salm, a Prussian mercenary beside whom she played a role in the American Civil War, the Mexican Civil War between President Benito JuÃ¡rez and the Austrian archduke Maximilian I of Mexico, and the Franco-Prussian War.Benito Pablo JuÃ¡rez GarcÃ­a (] ; 21 March 1806 â€“ 18 July 1872) was a Mexican lawyer and liberal politician of Zapotec origin from Oaxaca.']",Which president was present for the Mexican Civil War who originated from Oaxaca?,liberal politician of Zapotec origin from Oaxaca.,PASS,halueval,"Benito JuÃ¡rez, a president of Mexico, originated from Oaxaca and was present during the Mexican Civil War."
10678,halueval-6778,"['The Muscogee language (Mvskoke in Muscogee), also known as Creek, Seminole, MaskÃ³kÃ® or Muskogee, is a Muskogean language spoken by Muscogee (Creek) and Seminole people, primarily in the U.S. states of Oklahoma and Florida. The Seminole nation emerged in a process of ethnogenesis from various Native American groups who settled in Florida in the 18th century, most significantly northern Muscogee (Creeks) from what is now Georgia and Alabama.']","The Muscogee language is spoken by native Americans who, emerged by ethnogenesis, and settled in Florida in what century? ",the 18th century,PASS,halueval,18th century
10679,halueval-6779,"['The 1912 United States presidential election in Ohio took place on November 5, 1912. Ohio voters chose 24 electors to the Electoral College, which selected the President and Vice President. Citizens of the United States vote in each state and the District of Columbia at a general election to choose a slate of ""electors"" pledged to vote for a particular party\'s candidate.']","Citizens chose how many electors, who pledged to vote for a particular party's candidate, in the United States presidential election in Ohio, 1912?",24,PASS,halueval,"24 electors were chosen by citizens in the United States presidential election in Ohio, 1912."
10687,halueval-6787,"['Goddess of Love is a 1988 American made-for-television fantasy film directed by Jim Drake and written by Don Segall and Phil Margo. The film premiered November 20, 1988 on NBC. It starred Vanna White.Vanna White (born Vanna Marie Rosich; February 18, 1957) is an American television personality and film actress best known as the hostess of ""Wheel of Fortune"" since 1982.']","Which film did the hostess of ""Wheel of Fortune"" star in, that premiered November 20, 1988? ",Goddess of Love,PASS,halueval,"The hostess of ""Wheel of Fortune"", Vanna White, starred in the film titled 'Goddess of Love', which premiered on NBC on November 20, 1988."
10688,halueval-6788,"['Tobago Express was a scheduled passenger airline based in Trinidad and Tobago. It operated as a sister airline of Caribbean Airlines.Caribbean Airlines Limited is the state-owned airline and flag carrier of Trinidad and Tobago. Presently Caribbean Airlines employs more than 1,700 people and is the largest airline in the Caribbean.']",Tobago Express operated as a sister airline of a state-owned airline that employs more than how many people?,"1,700",PASS,halueval,"Tobago Express operated as a sister airline of Caribbean Airlines, which employs more than 1,700 people."
10689,halueval-6789,"['Longplayer is a self-extending composition by Jem Finer which is designed to continue for one thousand years.Jeremy Max ""Jem"" Finer (born 25 July 1955) is an English musician, artist and composer.']","Longplayer is a self-extending composition by which English musician born on July 25, 1955?",Jem Finer,PASS,halueval,"Longplayer is a self-extending composition by Jem Finer, who was born on July 25, 1955."
10694,halueval-6794,"[' It comprises seven Asia-Pacific airlines: Cebu Pacific, Jeju Air, Nok Air, NokScoot, Scoot, Tigerair Australia and Vanilla Air, along with Tigerair who merged with Scoot under the Scoot brand.Vanilla Air Inc. (ãƒãƒ‹ãƒ©ãƒ»ã‚¨ã‚¢æ ªå¼ä¼šç¤¾ , Banira Ea Kabushiki Kaisha ) is a low-cost airline in Japan wholly owned by All Nippon Airways.']",What airline is the Japanese member of the low-cost Value Alliance wholly owned by?,All Nippon Airways,PASS,halueval,Vanilla Air Inc. is wholly owned by All Nippon Airways (ANA).
10697,halueval-6797,"['Miguel Ãngel Asturias Rosales (October 19, 1899 â€“ June 9, 1974) was a Nobel Prize-winning Guatemalan poet-diplomat, novelist, playwright and journalist.Richard Buckminster ""Bucky"" Fuller ( ; July 12, 1895 â€“ July 1, 1983) was an American architect, systems theorist, author, designer, and inventor.']",Do Miguel Ãngel Asturias and Buckminster Fuller both have writing experience?,yes,PASS,halueval,"Yes, both Miguel Ãngel Asturias and Buckminster Fuller had writing experience."
10698,halueval-6798,"[' ""Vacationland"" played in fifteen different cities, debuting on September 12, 2015 at the Wilbur Theatre in Boston, Massachusetts and ending on November 7, 2015 at Ohio University in Athens, Ohio with ""The Daily Show"" correspondent Jordan Klepper.Jordan Klepper (born March 9, 1979) is an American comedian, writer, producer, political commentator, actor and television host. He is best known for being a correspondent on ""The Daily Show"" for 170 episodes between 2014-2017, and after his departure therefrom for hosting the satirical Comedy Central program ""The Opposition with Jordan Klepper"" beginning in the fall of 2017.']","How many episodes of the Daily Show is the Correspondent with who Vacationland ended with in 2015, credited with between 2014 and 2017?",170,PASS,halueval,"170 episodes of ""The Daily Show"" are credited to Jordan Klepper between 2014 and 2017."
10699,halueval-6799,"['""My Baby\'s Gone"" is a song written by Dennis Linde, and recorded by American country music duo The Judds for the 1984 studio album ""Why Not Me"". In 1985, the duo appeared on the PBS music program ""Austin City Limits"" during Season 10.']","The duo who recorded ""My Baby's Gone"" appeared on ""Austin City Limits"" in what year?",1985,PASS,halueval,1985
10701,halueval-6801,"['Tommy Aldridge (born August 15, 1950) is an American heavy metal and hard rock drummer. Aldridge is noted for his work with numerous bands and artists since the 1970s, such as Black Oak Arkansas, Pat Travers Band, Ozzy Osbourne, Gary Moore, Whitesnake, Ted Nugent, Thin Lizzy, Vinnie Moore & Yngwie Malmsteen.Black Oak Arkansas is an American Southern rock band named after the band\'s hometown of Black Oak, Arkansas. Their style is punctuated by multiple guitar players and the raspy voice and on-stage antics of vocalist Jim ""Dandy"" Mangrum.']",When did this American Southern rock band with multiple guitar players and a heavy metal drummer reach it's peak?,1970s,PASS,halueval,"The peak of Black Oak Arkansas, an American Southern rock band, is not explicitly stated in the provided context."
10702,halueval-6802,"['""Keep Holding On"" is a power ballad recorded by Canadian singer-songwriter Avril Lavigne and is the theme song for the 2006 film ""Eragon"".Eragon is a 2006 British-American action-fantasy film directed by Stefen Fangmeier (in his directorial debut) and written by Peter Buchman, based on the novel of the same name by Christopher Paolini.']","Who directed the 2006 film for which ""Keep Holding On"" is the theme song?",Stefen Fangmeier,PASS,halueval,"Stefen Fangmeier directed the 2006 film ""Eragon""."
10703,halueval-6803,[' It also uses the Barrio Azteca gang to attack its enemies. The gang was formed in the jails of El Paso in 1986 and expanded into a transnational criminal organization.'],The Juarez Cartel associates with which El Paso gang?,Barrio Azteca,PASS,halueval,"The Juarez Cartel associates with the Barrio Azteca gang, which was formed in the jails of El Paso in 1986."
10705,halueval-6805,"[' He earned his PhD from the University of Chicago and has taught at the University of Notre Dame, USA, since 1980.The University of Chicago (U of C, Chicago, or UChicago) is a private research university in Chicago, Illinois established in 1890, which holds top-ten positions in numerous national and international rankings.']",What year was the university where Patrick Daniel Gaffney earned his PhD established?,1890,PASS,halueval,1890
10707,halueval-6807,"[' They were coached by head coach Mark Mangino and played their home games at Memorial Stadium in Lawrence, Kansas.Mark Thomas Mangino (born August 26, 1956) is an American football coach, who until October 26, 2015 served as offensive coordinator and tight ends coach at Iowa State University. In 2007, Mangino received several national coach of the year honors after leading the Jayhawks to their first 12-win season in school history and an Orange Bowl victory.']",What football coach won an Orange Bowl and coached his home games at Memorial Stadium?,Mark Mangino,PASS,halueval,"Mark Mangino, who coached at the University of Kansas, won an Orange Bowl."
10708,halueval-6808,"['Park Su-bin (born February 12, 1994), better known by the mononym Subin, is a South Korean singer, songwriter and television host. She is best known as a member of South Korean girl group Dal Shabet.Toby William Lloyd Rand (born 21 December 1977) is an Australian singer best known for being lead singer of rock band RAND, previous band Juke Kartel, and his appearance on """".']",Which of the following is part of the girl group Dal Shabet: Park Subin or Toby Rand?,Park Su-bin,PASS,halueval,Park Subin is part of the girl group Dal Shabet.
10709,halueval-6809,"['Wings over Everest is a 1934 British short documentary film directed by Geoffrey Barkas and Ivor Montagu. It won an Academy Award in 1936 for Best Short Subject (Novelty).Air Commodore Douglas Douglas-Hamilton, 14th Duke of Hamilton and 11th Duke of Brandon (3 February 1903 â€“ 30 March 1973) was a Scottish nobleman and pioneering aviator who, together with D.F. McIntyre, was the first man to fly over Mount Everest.']","What award was given to the short documentary directed by Geoffrey Barkas and Ivor Montagu, in which the pilot was the first man to fly over Mount Everest?",Academy Award,PASS,halueval,"The short documentary 'Wings over Everest', directed by Geoffrey Barkas and Ivor Montagu, won an Academy Award for Best Short Subject (Novelty)."
10710,halueval-6810,"[' Edward Gibbon described him as ""...the perpetual enemy of peace and virtue, a bold, bad man, whose hands were alternately polluted with gold and with blood.""Edward Gibbon FRS ( ; 8 May 173716 January 1794) was an English historian, writer and Member of Parliament.']","the man who described Pope Theophilus of Alexandria as ""...the perpetual enemy of peace and virtue"" passed away in which year ?",1794,PASS,halueval,"1794 was the year Edward Gibbon, the English historian who described Pope Theophilus of Alexandria as ""...the perpetual enemy of peace and virtue"", passed away."
10711,halueval-6811,"['Deanna Oliver (born September 27, 1952) is an American actress and writer. Sherri Stoner worked with her for Universal\'s fantasy comedy ""Casper"" (1995).Casper is a 1995 American live-action/computer-animated fantasy comedy film directed by Brad Silberling loosely based on the Harvey Comics cartoon character Casper the Friendly Ghost created by Seymour Reit and Joe Oriolo.']","Which movie, based on a cartoon character by Seymour Reit and Joe Oriolo, did Deanna Oliver and Sherri Stoner work on?","""Casper"" (1995)",PASS,halueval,"Deanna Oliver and Sherri Stoner worked on the movie ""Casper"" (1995), based on the cartoon character by Seymour Reit and Joe Oriolo."
10712,halueval-6812,"["" It was tallest building in Guangzhou until the completion of CITIC Plaza in 1997.China International Trust and Investment (CITIC) Plaza () is an 80-storey, 391 m office skyscraper in the Tianhe District of Guangzhou, Guangdong, People's Republic of China.""]",What district is the building that surpassed the Guangdong International Building as the largest building in Guangzhou located in?,Tianhe District,PASS,halueval,The CITIC Plaza is located in the Tianhe District.
10714,halueval-6814,"['Rudolph the Red-Nosed Reindeer: The Movie is a 1998 American animated musical film about Rudolph the Red-Nosed Reindeer, who first appeared in a 1939 story by Robert L. May. It stars John Goodman, Eric Idle, Whoopi Goldberg, Debbie Reynolds, Richard Simmons and Bob Newhart.Milton Teagle ""Richard"" Simmons (born July 12, 1948) is an American fitness guru, actor, and comedian. He promotes weight-loss programs, prominently through his ""Sweatin\' to the Oldies"" line of aerobics videos and is known for his eccentric, flamboyant, and energetic personality.']","Rudolph the Red-Nosed Reindeer: The Movie stars an American fitness guru who promotes weight-loss programs, prominently through what line of videos?",Sweatin' to the Oldies,PASS,halueval,"Rudolph the Red-Nosed Reindeer: The Movie stars Richard Simmons, known for his ""Sweatin' to the Oldies"" line of aerobics videos."
10718,halueval-6818,"['Karasi Sanjak, (Turkish: ""Karesi SancaÄŸÄ±"" ; c. 1341â€“1922) was one of the first sanjaks of the Ottoman Empire established around 1341 and disestablished after signing the Treaty of Lausanne.The Treaty of Lausanne (French: ""TraitÃ© de Lausanne"" ) was a peace treaty signed in Palais de Rumine,']",Where was the treaty that disestablished Karasi Sanjak as one of the first sanjaks of the Ottoman Empire signed?,Palais de Rumine,PASS,halueval,The Treaty that disestablished Karasi Sanjak was signed in Palais de Rumine.
10719,halueval-6819,"[' The show was directed by Sidney Lumet and produced by David Susskind.Sidney Arthur Lumet ( ; June 25, 1924 â€“ April 9, 2011) was an American director, producer and screenwriter with over 50 films to his credit.']",Sidney Lumet was best known for?,"director, producer and screenwriter",PASS,halueval,"Sidney Lumet was best known for being an American director, producer, and screenwriter with over 50 films to his credit."
10729,halueval-6829,"['Paul Edward Valentine Giamatti ( ; born June 6, 1967) is an American actor and producer. He was nominated for an Academy Award for Best Supporting Actor for the film ""Cinderella Man"" and is also known for his roles in the films "" Thunderpants"", "" Private Parts"", "" Sideways"", ""American Splendor,"" ""The Illusionist"", ""Cold Souls"", ""Barney\'s Version"", ""Big Fat Liar"", ""Love & Mercy"", ""Straight Outta Compton"", ""San Andreas"", and ""Win Win"", as well as the series ""Downton Abbey"" and the miniseries ""John Adams"".Love & Mercy (stylized as love&mercy) is a 2014 American biographical drama film directed and co-produced by Bill Pohlad, co-produced by Claire Rudnick-Polstein and John Wells and written by Michael Alan Lerner and Oren Moverman.']",Who directed and co-produced the 2014 American biographical drama that Paul Edward Valentine Giamatti was in?,Bill Pohlad,PASS,halueval,"Bill Pohlad directed and co-produced ""Love & Mercy"" with Claire Rudnick-Polstein."
10732,halueval-6832,"['Candleshoe is a 1977 American family adventure film produced by Walt Disney Productions based on the Michael Innes novel ""Christmas at Candleshoe"" and starring Jodie Foster, David Niven, Helen Hayes in her last big screen appearance and Leo McKern.Pooh\'s Heffalump Movie is a 2005 American animated film produced by DisneyToon Studios and released by Walt Disney Pictures, featuring characters from A. A. Milne\'s ""Winnie-the-Pooh"" stories.']",Are both Candleshoe and Pooh's Heffalump Movie Walt Disney films?,yes,PASS,halueval,"Yes, both Candleshoo and Pooh's Heffalump Movie are Walt Disney films."
10733,halueval-6833,"['Fred: The Movie (stylized as FÐ¯ED: THE MOVIE) is a 2010 television comedy film written by David A. Goodman, directed by Clay Weiner and produced by Brian Robbins. The film casts Siobhan Fallon Hogan and John Cena as Fred\'s parents and pop singer and actress Pixie Lott as Fred\'s crush Judy. Her debut single, ""Mama Do (Uh Oh, Uh Oh)"", was released in June 2009 and went straight to number one in the UK Singles Chart.']","The singer of ""Mama Do (Uh Oh, Uh Oh)"" had her film debut in a 2010 tv comedy movie directed by who?",Clay Weiner,PASS,halueval,"Pixie Lott's film debut was in the 2010 television comedy movie ""FÐ Ð•Ð”: THE MOVIE,"" which was directed by Clay Weiner."
10735,halueval-6835,"[' He was the last WEC Heavyweight Champion before it was abolished when Zuffa purchased the organization.Zuffa, LLC ( ) is an American sports promotion company specializing in mixed martial arts.']",Brian Olsen was the last WEC Champion before it was purchased by which sports promotion company?,"Zuffa, LLC",PASS,halueval,"Brian Olsen was the last WEC Heavyweight Champion before it was purchased by Zuffa, LLC."
10736,halueval-6836,"['Mad Families is a 2017 American comedy film directed by Fred Wolf, and starring Charlie Sheen, Leah Remini and Charlotte McKinney.Charlotte McKinney (born August 6, 1993) is an American model and actress.']","What American model and actress was born August 6, 1993 and starred in Mad Families?",Charlotte McKinney,PASS,halueval,"Charlotte McKinney, born on August 6, 1993, is the American model and actress who starred in Mad Families."
10738,halueval-6838,['The Babysitter at Rest is a collection of short stories by American writer Jen George published in 2016 by the Dorothy Project. George has acknowledged the influence of surrealist painter and writer Leonora Carrington on the stories in the book. Leonora Carrington was also a founding member of the Womenâ€™s Liberation Movement in Mexico during the 1970s.'],Who was the writer of the short stories collection influenced by the surrealist painter that was a founding member of the Mexican Women's Liberation Movement? ,Jen George,PASS,halueval,"Jen George, the author of 'The Babysitter at Rest', was influenced by the surrealist painter Leonora Carrington, who was also a founding member of the Mexican Womenâ€™s Liberation Movement."
10739,halueval-6839,"[' He is also currently penning the script for the DC Extended Universe Nightwing film.The Justice League Universe (JLUDCEUUJLDCE), more commonly known by its unofficial name as the DC Extended Universe (DCEU), is an American media franchise and shared universe, centered on a series of superhero films distributed by Warner Bros.']",Bill DuBuque is currently penning the script for the Nightwing film that is part of an American media franchise centered on a series of superhero films by what company?,Warner Bros,PASS,halueval,"The script for the Nightwing film, which is part of the DC Extended Universe, is being penned by Bill DuBuque for Warner Bros."
10740,halueval-6840,"['Sir Winston Leonard Spencer-Churchill, {\'1\': "", \'2\': "", \'3\': "", \'4\': ""} (30 November 187424 January 1965) was a British statesman, army officer, and writer.Philip Arthur Larkin (9 August 1922 â€“ 2 December 1985) was an English poet, novelist and librarian.']",Did both Winston Churchill and Philip Larkin write?,yes,PASS,halueval,"Yes, both Winston Churchill and Philip Larkin were writers."
10741,halueval-6841,"[' In 2001, he was able to win the Snowball Derby.The Snowball Derby is a 300-lap super late model stock car automobile race held annually at the half-mile Five Flags Speedway in Pensacola, Florida.']",What late model stock car automobile race did Wayne Anderson win in 2001?,The Snowball Derby,PASS,halueval,Wayne Anderson won the Snowball Derby in 2001.
10743,halueval-6843,"[' The mixtape features exclusive tracks and freestyles from Young Buck with appearances by All Star Cashville Prince, 8Ball & MJG, Lupe Fiasco, Yo Gotti, and more.Mario Mims (born May 19, 1981), better known by his stage name Yo Gotti, is an American rapper. In 1996, Gotti released his debut album ""Youngsta\'s On a Come Up"" under the alias Lil Yo.']",Only God Can Judge Me is a mixtape that included an appearance by which rapper who debuted in 1996?,Yo Gotti,PASS,halueval,"The rapper who appeared on the mixtape ""Only God Can Judge Me"" and debuted in 1996 is Yo Gotti."
10744,halueval-6844,"[' The album features guest appearances from his former fellow Three 6 Mafia members Crunchy Black and Lord Infamous, as well as Three 6 Mafia associate and brother of Juicy J, Project Pat.Patrick Houston (born February 8, 1973), better known as Project Pat is an American rapper and actor originating from Memphis, Tennessee.']","Which rapper born February 8, 1973, guest appears on Chronicles of the Juice Man?",Project Pat,PASS,halueval,"Project Pat, who is also known as Patrick Houston, guest appears on 'Chronicles of the Juice Man'."
10747,halueval-6847,"[' ""Simpsons Illustrated"" was published between 1991 and 1993 and led to the establishment of the Bongo Comics Group.Bongo Comics Group is a comic book publishing company founded in 1993 by Matt Groening along with Steve & Cindy Vance and Bill Morrison.']","Simpsons Illustrated led to the establishment of what comic book publishing company that was founded in 1993 by Matt Groening, along with Steve and Cindy Vance and Bill Morrison?",Bongo Comics Group,PASS,halueval,Bongo Comics Group
10748,halueval-6848,"['Philip N. Howard is a sociologist and communication researcher who studies the impact of information technologies on democracy and social inequality.The University of Oxford (informally Oxford University or simply Oxford) is a collegiate research university located in Oxford, England.']",Philip N. Howard took up the professorship in Internet Studies at what University?,University of Oxford,PASS,halueval,Philip N. Howard took up the professorship in Internet Studies at the University of Oxford.
10749,halueval-6849,"[' Under Berengar I he became a courtier (""familiaris"") and by 924 head of the bodyguard.Berengar I (Latin: ""Berengarius, Perngarius"" ; Italian: ""Berengario"" ; 845 â€“ 7 April 924) was the King of Italy from 887, and Holy Roman Emperor after 915, until his death.']",What year was The Holy Emperor of Romes courtier promoted to head of the bodyguard?,924,PASS,halueval,"924 was the year when Berengar I, the Holy Roman Emperor, was promoted to head of the bodyguard."
10751,halueval-6851,"[' Burwell has scored three of Todd Haynes\' films, receiving an Academy Award nomination for Best Original Score for Haynes\' ""Carol"" (2015).Carol is a 2015 British-American romantic drama film directed by Todd Haynes.']","Carter Benedict Burwell, is an American composer of film scores, Burwell has scored three of Todd Haynes' films, receiving an Academy Award nomination for Best Original Score for which 2015 British-American romantic drama film, directed by Todd Haynes?",Carol,PASS,halueval,"Carter Benedict Burwell received an Academy Award nomination for Best Original Score for the 2015 British-American romantic drama film ""Carol,"" directed by Todd Haynes."
10752,halueval-6852,"[' The building is bordered by East 24th Street, Madison Avenue, East 25th Street and Park Avenue South, and is connected by an elevated walkway to the Met Life Tower just south of it. Designed by the architectural firm of Napoleon LeBrun & Sons and built by the Hedden Construction Company, the tower is modeled after the Campanile in Venice, Italy.']",Metropolitan Life North Building is connected by an elevated walkway to a tower designed by which architectural firm ?,Napoleon LeBrun & Sons,PASS,halueval,The Metropolitan Life North Building is connected by an elevated walkway to the tower designed by Napoleon LeBrun & Sons.
10753,halueval-6853,"[' He was appointed under manager Tito Vilanova for two years, until 30 June 2014, and has remained in his role through the managements of Tata Martino and Luis Enrique.Francesc ""Tito"" Vilanova BayÃ³ (17 September 1968 â€“ 25 April 2014) was a Spanish professional football central midfielder and manager.']",What was the birthday of the man who managed Tito Vilanova until June 2014?,17-Sep-68,PASS,halueval,"The man who managed Tito Vilanova until June 2014 was not explicitly mentioned in the context, but Tito Vilanova's birthday is September 17, 1968."
10754,halueval-6854,"['King Diamond is a Danish heavy metal band formed in 1985 by vocalist King Diamond, guitarists Andy LaRocque and Michael Denner, bassist Timi Hansen and drummer Mikkey Dee.Micael Kiriakos Delaoglou (born 31 October 1963), known better by his stage name Mikkey Dee, is a Swedish rock musician. He is the current drummer for German rock band Scorpions since April 2016.']",King Diamond's original drummer is a Swedish rock musician who has been playing with what band since April 2016?,Scorpions,PASS,halueval,"Mikkey Dee, King Diamond's original drummer, has been playing with the Scorpions since April 2016."
10755,halueval-6855,"[' The fair began in 1977 in Litchfield, Maine.Unity is a town in Waldo County, Maine, United States.']","The fair that features organic food in Unity, Maine takes place in which county? ",Waldo County,PASS,halueval,"The fair featuring organic food in Unity, Maine takes place in Waldo County."
10756,halueval-6856,"['Mary Richardson Walker (April 1, 1811 â€“ December 5, 1897) was an American missionary. She was the daughter of Joseph and Charlotte Richardson of West Baldwin, Maine.Kents Hill School (also known as Kents Hill or KHS) is a co-educational independent college-preparatory school for boarding and day students. Kents Hill is located in Kents Hill, Maine, 12 miles west of the state capital of Augusta.']",What co-educational college-preparatory school is located in the same state that Mary Richardson Walker's parents were from?,Kents Hill School,PASS,halueval,"Kents Hill School, where Mary Richardson Walker was likely not affiliated, is located in the same state (Maine) as her hometown."
10758,halueval-6858,"['The Hennchata is a cocktail consisting of Hennessy cognac and Mexican rice horchata agua fresca.Jas Hennessy & Co., or more simply Hennessy, is a cognac house with headquarters in Cognac, France.']",What is the name of the cognac house that makes the main ingredient in The Hennchata?,Jas Hennessy & Co.,PASS,halueval,"Jas Hennessy & Co., or simply Hennessy, is the cognac house that makes the main ingredient in The Hennchata."
10759,halueval-6859,"['Obey the Time is the eighth studio album by English band The Durutti Column, released in 1990 by Factory Records.The Durutti Column are an English post-punk band formed in 1978 in Manchester, England.']","Obey the Time, is the eighth studio album by which post-punk English band?",The Durutti Column,PASS,halueval,"The eighth studio album 'Obey the Time' is by The Durutti Column, an English post-punk band."
