question,contexts,answer,ground_truth,faithfulness,answer_relevancy,answer_correctness
What is the name of the cognac house that makes the main ingredient in The Hennchata?,"['The Hennchata is a cocktail consisting of Hennessy cognac and Mexican rice horchata agua fresca.Jas Hennessy & Co., or more simply Hennessy, is a cognac house with headquarters in Cognac, France.']", Jas Hennessy & Co. (Hennessy),Jas Hennessy & Co.,1,0.453535206,0.993442777
"Obey the Time, is the eighth studio album by which post-punk English band?","['Obey the Time is the eighth studio album by English band The Durutti Column, released in 1990 by Factory Records.The Durutti Column are an English post-punk band formed in 1978 in Manchester, England.']", The Durutti Column,The Durutti Column,1,0.445235202,1
"Which city is located farther south in China, Lingwu or Changsha?","[""Lingwu () is the most important industrial city of the Ningxia Hui Autonomous Region, in the northwestern region of the People's Republic of China.Changsha (tsÃ£13 sÉ”33 sÉ¿21 ; ) is the capital of Hunan province, south central China.""]", Changsha is located farther south in China.,Changsha,0.5,0.758437408,0.569065117
What year did the composer of Alzira die?,"['Alzira is an opera in a prologue and two acts by Giuseppe Verdi to an Italian libretto by Salvatore Cammarano, based on the play ""Alzire, ou les AmÃ©ricains"" by Voltaire.Giuseppe Fortunino Francesco Verdi (] ; 9 or 10 October 1813 â€“ 27 January 1901) was an Italian opera composer.']",1901,1901,1,0.517679778,1
"What was longer, the Black River Canal or the Chenango Canal?","[' The canal had 109 locks along its 35 mi length.The Chenango Canal was a towpath canal built and operated in the mid-19th century in Upstate New York in the United States. It was 97 miles long and for much of its course followed the Chenango River, along Rt. 12 N-S from Binghamton on the south end to Utica on the north end.']"," The Chenango Canal was longer. It was approximately 97 miles long, while the Black River Canal was about 60 miles long.",Chenango Canal,0.25,0.950503926,0.496469517
"Which is a genus of Australian shrubs, Anemonopsis or Westringia? ","[""Westringia is a genus of Australian shrubs.Anemonopsis, the false anemone, is a monotypic genus in the family Ranunculaceae, containing only the species Anemonopsis macrophylla, endemic to Japan's main island of Honshu.""]", Westringia,Westringia,1,0.46968675,0.75
"What was a cartridge developed for the Browning .50 caliber machine gun in the late 1910, was banned in California which led to the adoption of a French rifle cartridge developed by Eric Danis? ","[' In response to the .50 Caliber BMG Regulation Act of 2004, which banned future sales of .50 BMG shoulder-fired rifles in California, long-range shooters in that state have begun to adopt this cartridge as a manner of following the new legislation.The .50 Browning Machine Gun (.50 BMG, 12.7Ã—99mm NATO and designated as the 50 Browning by the C.I.P.) is a cartridge developed for the Browning .50 caliber machine gun in the late 1910s.']"," The .50 Browning Machine Gun (.50 BMG) was the cartridge developed for the Browning .50 caliber machine gun in the late 1910s, which was banned in California leading to the adoption of a different cartridge, not a French rifle cartridge developed by Eric Danis.",.50 Browning Machine Gun,0.5,0.836189462,0.663811732
"Albert Burns rode for what American motorcycle manufacturer that was founded in Milwaukee, Wisconsin?","[' Riding for Harley-Davidson and later Indian, he won multiple races in California and later the east coast and the midwest.Harley-Davidson, Inc. (H-D), or Harley, is an American motorcycle manufacturer, founded in Milwaukee, Wisconsin in 1903.']", Harley-Davidson,"Harley-Davidson, Inc.",0.5,0.525365252,0.589605584
"Between Brad Anderson and Bernard Vorhaus, who had more diverse work experiences?","['Brad Anderson (born 1964) is an American film director, producer and writer.Bernard Vorhaus (December 25, 1904 â€“ November 23, 2000) was an American film director born in New York City.']"," Bernard Vorhaus, as he had a longer career span that covered various decades in the film industry.",Brad Anderson,1,0,0.662269805
"Where was the man who won the gold medal in the competitions held from September 20 to October 1, 1991, in Cairo, Egypt born?","[' He was born in Windhoek. He won a gold medal in the 200 metres breaststroke at the 1991 All-Africa Games.The 5th All-Africa Games were held from September 20 to October 1, 1991, in Cairo, Egypt.']", Windhoek,Windhoek,1,0.41284494,1
"Who wrote and directed ""Tiger and Crane Fist"", a parody of a martial arts film, which usually contain numerous martial arts fights?","[' Written, directed by and starring Steve Oedekerk, it uses footage from the 1976 Hong Kong martial arts film ""Tiger and Crane Fist"" (also called ""Savage Killers""), along with new footage shot by Oedekerk, to create an original, unrelated plot. A subgenre of the action film, martial arts films contain numerous martial arts fights between characters.']"," Steve Oedekerk did not write or direct ""Tiger and Crane Fist"". The original 1976 Hong Kong martial arts film was directed by Lo Wei.",Steve Oedekerk,0.25,0.797872385,0.298512362
Tom Who is the editor of the Nature Photonics where American physicist Tom Baehr-Jones has been published in?,"[' His findings have been published in ""Nature"", ""Nature Photonics"", ""Nature Materials"", the ""IEEE/OSA Journal of Lightwave Technology"", and ""Optics Express"", among many others. The editor-in-chief is Oliver Graydon.']"," Oliver Graydon is the editor-in-chief of ""Nature Photonics"".",Oliver Graydon,0.5,0.733425978,0.881114476
What is the name of this singer who released several albums with her country music singer daughter that worked with Mark Selby?,"[' He also plays guitar in recording sessions for musical artists such as Kenny Rogers, Johnny Reid, Keni Thomas, Jimmy Hall, and Wynonna Judd.Wynonna Ellen Judd ( ; born Christina Claire Ciminella; May 30, 1964) is an American country music singer. She first rose to fame in the 1980s alongside her mother Naomi in the country music duo The Judds. They released seven albums on Curb Records in addition to 26 singles, of which 14 were number-one hits.']", Wynonna Judd,Naomi,0.5,0.352708205,0.482573269
In 1924  E. C. Rhodes became Reader at a university founded in what year?,"[' In 1924 he became Reader at the London School of Economics where he remained until he retired in 1958. Founded in 1895 by Fabian Society members Sidney Webb, Beatrice Webb, Graham Wallas and George Bernard Shaw for the betterment of society, LSE joined the University of London in 1900 and established its first degree courses under the auspices of the University in 1901.']",1895,1895,0.5,0.342884096,0.75
"Robert L. DuPont, is a national leader in marijuana policy, drug policy and treatment, he was second White House Drug Czar from 1973 to 1977 under former Presidents Richard Nixon and which American politician who served as the 38th President of the United States from August 1974 to January 1977?","[' He was the first Director of the National Institute on Drug Abuse (NIDA) from 1973 to 1978 and was the second White House Drug Czar from 1973 to 1977 under former Presidents Richard Nixon and Gerald Ford.Gerald Rudolph Ford Jr. (born Leslie Lynch King Jr.; July 14, 1913 â€“ December 26, 2006) was an American politician who served as the 38th President of the United States from August 1974 to January 1977, following the resignation of Richard Nixon.']", Gerald Ford,Gerald Ford,0.666666667,0.40777921,0.5
"Which home computer was sold first, the Matra Alice or the IBM PS/1?","[""The Matra & Hachette Ordinateur Alice was a home computer sold in France beginning in 1983.The IBM PS/1 is a brand for a line of personal computers that marked IBM's return to the home market in 1990, five years after the IBM PCjr.""]", The Matra Alice was sold first.,The Matra & Hachette Ordinateur Alice was a home computer sold in France beginning in 1983.,1,0.724267065,0.897988309
"Who Killed the Electric Car? and Listen to Britain, are documentary films?",['Who Killed the Electric Car?Listen to Britain is a 1942 British propaganda short film by Humphrey Jennings and Stewart McAllister.']," Yes, both ""Who Killed the Electric Car?"" and ""Listen to Britain"" are documentary films.",no,0,0.934048019,0.411570011
"American Atheists is a non-profit activist organization in the United States, the organization was founded by Madalyn Murray O'Hair, in which year?","[' The organization was founded by Madalyn Murray O\'Hair in 1963, following her role in removing mandatory prayer from public schools.Madalyn Murray O\'Hair (""nÃ©e"" Mays; April 13, 1919 â€“ September 29, 1995), who also used multiple pseudonyms (her most preferred being M. Bible), was an American activist, founder of American Atheists, and the organization\'s president from 1963 to 1986.']",1963,1963,0.666666667,0.492900144,1
Where was the conductor of The Goodbye Girl born,"[""The Goodbye Girl is a musical with a book by Neil Simon, lyrics by David Zippel, and music by Marvin Hamlisch, based on Simon's original screenplay for the 1977 film of the same name.Marvin Frederick Hamlisch (June 2, 1944August 6, 2012) was an American composer and conductor.""]"," Marvin Hamlisch was born in Manhattan, New York City, USA.",American,0.666666667,0.22289452,0.687860435
"What title did the mother of Archduke Charles, Duke of Teschen hold in Tuscany?","['Archduke Charles of Austria, Duke of Teschen (German: Erzherzog Carl Ludwig Johann Joseph Laurentius von Ã–sterreich, Herzog von Teschen; 5 September 1771 â€“ 30 April 1847) was an Austrian field-marshal, the third son of Emperor Leopold II and his wife, Maria Luisa of Spain.Infanta Maria Luisa of Spain (Spanish: ""MarÃ\xada Luisa"", German: ""Maria Ludovika"") (24 November 1745 â€“ 15 May 1792) was Holy Roman Empress, German Queen, Queen of Hungary and Bohemia, Grand Duchess of Tuscany as the spouse of Leopold II, Holy Roman Emperor.']", Grand Duchess of Tuscancy,Grand Duchess,1,0.472615022,0.946965202
"What rock band, formed in 2002 at Wesleyan University, recorded a new version of their track ""Time to Pretend"" on their 2007-2008 album?","[' New versions of the tracks ""Time to Pretend"" and ""Kids"" were later released on MGMT\'s debut album ""Oracular Spectacular"" (2007â€“2008).MGMT is an American psychedelic rock band formed in 2002 at Wesleyan University.']", MGMT,MGMT,1,0.523458695,1
"Aaron S. Rosenberg, an American novelist and game designer, wrote what fantasy novel? ","['World of Warcraft: Beyond the Dark Portal is a fantasy novel written by Aaron S. Rosenberg and Christie Golden, and published by Simon & Schuster Pocket Star Books, a division of Viacom.Aaron S. Rosenberg (born October 13, 1969) is an American novelist and game designer.']"," Aaron S. Rosenberg wrote ""World of Warcraft: Beyond the Dark Portal"".",Beyond the Dark Portal,1,0.514965233,0.648711539
Northern Inuit Dog and Alaskan Malamute are both what?,"['The Northern Inuit Dog is a crossbred dog that originated in the late 1980s, in an attempt to create a domestic dog breed more closely resembling the wolf.The Alaskan Malamute is a large breed of domestic dog (""Canis lupus familiaris"") originally bred for hauling heavy freight because of their strength and endurance, and later a sled dog.']", Domestic dogs (Canis lupus familiaris),dog,1,0.481425603,0.755858391
"What date was a limited edition EP released by a band named after the Whitechapel district in East London, England?","['Recorrupted is a limited edition EP by Whitechapel that was released on November 8, 2011 through Metal Blade Records. The band is named after the Whitechapel district in East London, England, referencing the series of murders committed by Jack the Ripper.']"," November 8, 2011","November 8, 2011",1,0.664647596,1
"On what date was the Kanye West album from which ""Famous"" serves as the lead single released?","[' It serves as the lead single from his seventh studio album ""The Life of Pablo"" (2016). It was released on February 14, 2016, by GOOD Music and Def Jam Recordings.']",14/02/2016,"February 14, 2016",1,0.24336448,0.932508815
Are Debbie Harry and Kim Tae-yeon both American?,"['Deborah Ann Harry (born Angela Tremble; July 1, 1945) is an American singer-songwriter and actress best known as the lead singer of the new wave band Blondie.Kim Tae-yeon (born March 9, 1989), referred to as Taeyeon, is a South Korean singer.']"," No, Deborah Ann Harry is American, but Kim Tae-yeon is South Korean.",no,1,0.809830915,0.405619727
Who wrote a novel that was adapted into a film which featured the voice of a man who sang in Hindi and other languages?,"[""Saptapadi (English: Seven steps) is a 1961 Indian Bengali romantic drama film by Ajoy Kar, starring Suchitra Sen, Uttam Kumar, Chhabi Biswas and Chhaya Debi. Regarded as the romantic blockbuster of the evergreen romantic pair of Bengali cinema, Uttam Kumar and Suchitra Sen, accompanied with mesmerizing music direction and playback singing in Uttam's voice by Hemanta Mukherjee and in Suchitra's voice by Sandhya Mukherjee. The story is based on a novel of 1958 written by Tarasankar Bandyopadhyay.Hemanta Mukherjee ((16 June 1920 â€“ 26 September 1989); often credited as Hemant Kumar outside Bengal) was an Indian playback singer, music director and film producer, who sang in Bengali, Hindi and other Indian languages.""]"," Tarasankar Bandyopadhyay wrote the novel that was adapted into the film ""Saptapadi,"" featuring Hemanta Mukherjee's voice, who sang in various Indian languages including Hindi.",Tarasankar Bandyopadhyay,1,0.530844653,
"Cartoon Action Hour is a role-playing game (RPG) designed to emulate classic action-adventure cartoons, such as He-Man, a character of a series of comic books and several animated television series, and in most variations, he is the alter ego of who?","['Cartoon Action Hour is a role-playing game (RPG) designed to emulate classic action-adventure cartoons, such as ""ThunderCats"", ""He-Man"", """", ""G.I. Joe"", """", ""Inhumanoids"", ""Centurions"", ""Thundarr the Barbarian"", ""M.A.S.K."", and ""Bravestarr"". In most variations, he is the alter ego of Prince Adam.']", Prince Adam,Prince Adam,0.666666667,0.348822676,1
Which  castle in the border region of Scotland did Hermitage Water passes through ,"[' The Water flows through the hamlets of Dinley and Gorrenberry, and through the village of Hermitage, and past Hermitage Castle.Hermitage Castle is a semi-ruined castle in the border region of Scotland.']", Hermitage Castle,Hermitage Castle,1,0.408221189,1
"What was the name of the band that offshoot from the English new wave and synth-pop band formed in Birmingham in 1978, and released the single Say the Word?","['Say the Word was the fifth and final single released by the Duran Duran offshoot band, Arcadia.Duran Duran ( ) are an English new wave and synth-pop band formed in Birmingham in 1978.']", Arcadia,Arcadia,1,0.383837275,0.625
Are Kelli Ali and Paul Weller both members of the same band?,"[' Weller achieved fame with the punk rock/new wave/mod revival band The Jam. He had further success with the blue-eyed soul music of The Style Council (1983â€“89), before establishing himself as a solo artist in 1991.Kelli Dayton, also known as Kelli Ali (a name she took to honour her father, Michael Ali) is a female vocalist most recognized for being lead singer for the trip hop group Sneaker Pimps.']"," No, they are not in the same band.",no,1,0.527626001,0.814984874
"The director of ""An American Tragedy"" emigrated permanently to the United States at what age?","['An American Tragedy is a 1931 Pre-Code drama film, produced and distributed by Paramount Pictures and directed by Josef von Sternberg. His family emigrated permanently to the United States when he was fourteen, and he grew up in New York City.']",14 years old,fourteen,1,0.830510972,0.664271938
Mike Gibbons and Stanley Ketchel were both what type of people?,"[""Mike Gibbons (July 20, 1887 in St. Paul, Minnesota â€“ August 31, 1956) was an American boxer from 1908 to 1922. The brother of heavyweight Tommy Gibbons, Mike claimed Middleweight Champion of the World status in 1909 following Stanley Ketchel's murder.StanisÅ‚aw Kiecal (September 14, 1886 â€“ October 15, 1910), better known in the boxing world as Stanley Ketchel, was a Polish American professional boxer who became one of the greatest World Middleweight Champions in history.""]", Professional Boxers,boxer,1,0.203127304,0.935356775
"In China, which location focuses on agriculture, Yingtan or Wendeng District?","[' Today, it continues to be a major rail transport hub. Wendeng is primarily an industrial based area, with a large minority of citizens working as farmers.']"," Wendeng District, not Yingtan.","Wendeng is primarily an industrial based area, with a large minority of citizens working as farmers.",0.5,0.61686124,0.511289036
"What television drama was about a man who committed murder in New York's Central Park on August 26, 1986?","[""The Preppie Murder is a television film directed by John Herzfeld, written by Herzfeld and Irv Roud, and starring William Baldwin as Robert Chambers and Lara Flynn Boyle as Jennifer Levin. It was based on the events of a murder committed by Robert Chambers, nicknamed the Preppie Killer. He pleaded guilty to manslaughter in the death of 18-year-old Jennifer Levin, whom he killed in New York City's Central Park during the early morning hours of August 26, 1986.""]", The Preppie Murder,The Preppie Murder,1,0.299832936,0.75
The Broadmeadows railway station is situated on the boundary of Elizabeth North and a suburb that was formed as part of a merger in what year?,"[' Situated on the boundary between the northern Adelaide suburbs of Davoren Park and Elizabeth North, and is located 28.2 km from Adelaide station. The suburb was formed as part of a merger between Elizabeth Field and the northern part of Elizabeth West on 11 November 1993.']",1993,1993,0.5,0.330489951,1
Before Chop Socky Chooks what episode did Mike Kubat receive a Leo Award for?,"[' In 2005, he received a Leo Award nomination for Best Screenwriter in an Animation Program or Series for the ""Atomic Betty"" episode ""Spindly Tam Kanushu"".Chop Socky Chooks is a computer-animated series that ran on Cartoon Network from March 7, 2008 until January 31, 2010.']"," The episode ""Spindly Tam Kanushu"" of Atomic Betty was the episode Mike Kubat received a Leo Award for before Chop Socky Chooks.","""Spindly Tam Kanushu""",0.5,0.769994758,0.496977834
"Ramakrishna Pillai, (1878â€“1916) was a nationalist writer, journalist, editor, and political activist, Karl Marx (1912) are among his most noted works in Malayalam, the first ever biography of Karl Marx in any Indian language, which languages spoken in India belong to several language families, the major ones being the Indo-Aryan languages spoken by 75% of Indians and the Dravidian languages spoken by what percentage, of Indians?","[' Vrithantha Pathra Pravarthanam (1912) and Karl Marx (1912) are among his most noted works in Malayalam, Vrithantha Pathra pravarthanam being the first book on journalism in Malayalam and Karl Marx, the first ever biography of Karl Marx in any Indian language.Languages spoken in India belong to several language families, the major ones being the Indo-Aryan languages spoken by 75% of Indians and the Dravidian languages spoken by 20% of Indians.']",20% (Dravidian languages),20%,0.4,0.429992026,0.867479235
Johnny McNichol played more than 150 games for which football club from East Sussex?,"[' An inside forward, he played more than 150 games for Brighton & Hove Albion and more than 200 for each of Chelsea and Crystal Palace.Brighton & Hove Albion Football Club is a professional football club based in the city of Brighton and Hove, East Sussex, England.']", Brighton & Hove Albion,Brighton & Hove Albion Football Club,0,0.500035997,0.975224018
"What steel roller coaster in Arlington, Texas is similar to Goliath in Valencia, California?","[' The ride is nearly identical to Titan at Six Flags Over Texas.Titan is a steel hyper coaster located at Six Flags Over Texas in Arlington, Texas.']"," Titan (in Six Flags Over Texas) is nearly identical to Titan (previously known as Goliath at Six Flags Magic Mountain). So, Titan in Arlington, Texas is similar to the original Goliath.",Titan,1,0.33680137,0.625603108
If She Knew What She Wants was covered in 1986 by a band formed in which city?,"[' The song was recorded a year later by The Bangles for their 1986 album, ""Different Light"".The Bangles are an American pop rock band formed in Los Angeles in 1981.']", Los Angeles,Los Angeles,1,0.373226356,1
"Vern Rutsala Born in McCall, Idaho taught English and creative writing at private liberal arts college with just over how many students attending the undergraduate College of Arts and Sciences?","[""Vern Rutsala (February 5, 1934 â€“ April 2, 2014) was an American poet. Born in McCall, Idaho, he was educated at Reed College (B.A.) and the Iowa Writers' Workshop (M.F.A.). He taught English and creative writing at Lewis & Clark College in Portland, Oregon for more than forty years, before retiring in 2004.Lewis & Clark College is a private liberal arts college located in Portland, Oregon. Just over 2,000 students attend the undergraduate College of Arts and Sciences, with a student body from more than 50 countries across six continents as well as most U.S. states.""]","2,000 students","2,000",1,0.513232874,0.903408521
"Which building is nicknamed ""The Billionaire Building"" and hosts 92 condominiums units on top of a 210-room Hyatt Hotel: 30 Hudson Yards or One57?","['30 Hudson Yards (also the North Tower) is a super tall office building currently under construction in the West Side area of Manhattan.One57, formerly known as Carnegie 57 and nicknamed ""The Billionaire Building"", is a 75-story (marketed as 90-story) supertall skyscraper at 157 West 57th Street between Sixth and Seventh Avenues in the Midtown neighborhood of Manhattan, New York City. The building has 92 condominium units on top of a new Park Hyatt Hotel with 210 rooms, which is set to become the flagship Hyatt property.']", One57,One57,0.5,0.581581315,1
"Who is younger, Thomaz Koch or Sherwood Stewart?","['Thomaz Koch (born May 11, 1945 in Porto Alegre), is a left-handed former tennis player from Brazil, who was a quarter-finalist at the French Open, Wimbledon and the U.S. National Championships.Sherwood Stewart (born June 6, 1946, in Goose Creek, Texas, United States) played amateur and professional tennis in the 1970s and 1980s.']", Sherwood Stewart is younger than Thomaz Koch.,Sherwood Stewart,1,0.997620765,0.656331414
"Madras Cafe is a 2013 Indian political thriller spy film, the film deals with an Indian Army special officer who is appointed by what, which is the primary foreign intelligence agency of India?",[' The film deals with an Indian Army special officer who is appointed by the intelligence agency R.A.W. to head covert operations in Jaffna shortly after Indian peace-keeping force was forced to withdraw.The Research and Analysis Wing (R&AW or RAW) is the primary foreign intelligence agency of India.'], The primary foreign intelligence agency of India that the character in Madras Cafe is appointed by is R.A.W (Research and Analysis Wing).,Research and Analysis Wing,1,0.801169334,0.598194154
Us Conductors accounts the relationship between  Clara Rockmore and this inventor who is most famous for his invention of what?,"["" Published in 2014 by Random House in Canada and Tin House in the United States, the novel is a fictionalized account of the relationship between LÃ©on Theremin (also known as Lev Termen), the inventor of the theremin, and Clara Rockmore, the musician regarded as the instrument's first virtuoso player.Lev Sergeyevich Termen (Russian: Ð›ÐµÐ² Ð¡ÐµÑ€Ð³ÐµÐµÐ²Ð¸Ñ‡ Ð¢ÐµÑ€Ð¼ÐµÐ½ ) (27 August [O.S. 15 August] 1896 â€“ 3 November 1993), or LÃ©on Theremin in the United States, was a Russian and Soviet inventor, most famous for his invention of the theremin, one of the first electronic musical instruments and the first to be mass-produced.""]", The theremin,theremin,1,0.376699955,0.9580184
What do Erica and Beschorneria have in common?,"['Erica is a genus of roughly 860 species of flowering plants in the family Ericaceae.Beschorneria is a genus of succulent plants belonging to the family Asparagaceae, subfamily Agavoideae, native to semi-arid areas of Mexico and Central America.']", Neither Erica nor Beschorneria belong to the same family. They are from different families: Ericaceae for Erica and Asparagaceae for Beschorneria.,plants,1,0.886433306,0.54408198
USAAF station 590 is located in which parish with a WA5 postal code?,"['Whittle Hall is housing estate within the parish of Great Sankey in the town of Warrington, North West England. Its more exact location is in-between the old centre of Great Sankey, the new built Chapleford, and the Omega Development Site (formerly RAF Burtonwood). The area falls under the WA5 postal code.Royal Air Force Burtonwood or more simply RAF Burtonwood is a former Royal Air Force station 2 mi northwest of Warrington, Lancashire, England. It was also known as USAAF station 590.']", Great Sankey,the parish of Great Sankey,0.5,0.191198965,0.939543702
"Which was a businessman, Howard Kazanjian and Gerard Cafesjian?","['Howard G. Kazanjian (born July 26, 1942) is an American film producer known for ""Raiders of the Lost Ark"" and ""Return of the Jedi"".Gerard Leon Cafesjian (Armenian: Õ‹Õ¥Ö€Õ¡Ö€Õ¤ Ô¼Õ¥Ö‚Õ¸Õ¶ Ô³Õ¡Ö†Õ§Õ½Õ³Õ¥Õ¡Õ¶ , 26 April 1925 â€“ 15 September 2013) was a businessman and philanthropist who founded the Cafesjian Family Foundation (CFF), the Cafesjian Museum Foundation (CMF) and the Cafesjian Center for the Arts.']", Gerard Cafesjian was a businessman.,Gerard Leon Cafesjian,0.5,0.80248042,0.712852949
Who was the architect for a visitor attraction in Belfast with more than 12000 sqm of floor space?,"['Eric Robert Kuhne (September 2, 1951 â€“ July 25, 2016) was an American-born British architect based in London. With major projects around the world, Kuhne\'s assignments included the Bluewater Shopping Centre in Kent completed in 1999, the largest shopping mall in Europe, and the Titanic Belfast visitor attraction in Northern Ireland which opened to the public in 2012.Titanic Belfast is a visitor attraction and a monument to Belfast\'s maritime heritage on the site of the former Harland & Wolff shipyard in the city\'s Titanic Quarter where the RMS ""Titanic"" was built. The building contains more than 12000 sqm of floor space, most of which is occupied by a series of galleries, plus private function rooms and community facilities.']", Eric Robert Kuhne,Eric Robert Kuhne,1,0.158284995,1
What South African politician formed a government of national unity with nelson Mandela's African National Congress and Mangosuthu Buthelezi's Inkatha Freedom Party?,"["" Nelson Mandela's African National Congress formed a government of national unity with F. W. de Klerk's National Party and Mangosuthu Buthelezi's Inkatha Freedom Party.Frederik Willem de Klerk, DMS (] ; born 18 March 1936) is a South African politician who served as the country's State President from August 1989 to May 1994.""]", Frederik Willem de Klerk,Frederik Willem de Klerk,1,0.374661343,1
What two term Governor of California participated in the Stop the Madness anti-drug music video in 1985?,"[' The video includes Claudia Wells, New Edition, La Toya Jackson, Whitney Houston, David Hasselhoff, Kareem Abdul-Jabbar, Kim Fields, Herb Alpert, Arnold Schwarzenegger, Darrell Creswell, Tim Feehan, Casey Kasem and Boogaloo Shrimp from the ""Breakin\'"" franchise. He served two terms as the 38th Governor of California from 2003 to 2011.']", Arnold Schwarzenegger,Arnold Schwarzenegger,0.5,0.358794892,0.625
"Which is published in a bigger city, Kennebec Journal or Portland Press Herald?","['The Kennebec Journal is a seven-day morning daily newspaper published in Augusta, Maine.The Portland Press Herald (and Maine Sunday Telegram; collectively known as The Portland Newspapers) publish daily newspapers in the city of Portland, Maine, in the United States. Serving the state\'s largest and principal commercial city, as well as much of southern Maine, the ""Press Herald"" and ""Maine Sunday Telegram"" form the largest-circulation newsroom in the state.']", Portland Press Herald,Portland Press Herald,0.5,0.738815117,1
A historic neighborhood in the Kentucky city originally called Lebanon was added to the U.S. National Register of Historic Places on which date?,"['The Georgetown East Main Street Residential District is a historic neighborhood located in Georgetown, Kentucky. The area was added to the U.S. National Register of Historic Places on June 7, 1978.Georgetown is a home rule-class city in Scott County, Kentucky, in the United States. It was originally called Lebanon when founded by Rev. Elijah Craig and was renamed in 1790 in honor of President George Washington.']"," June 7, 1978","June 7, 1978",1,0.613463054,0.75
"When did Reinhold Niebuhr write ""Moral Man and Immoral Society"" and argue Christian Realism?","['Christian Realism is a philosophical perspective developed by the theologian and public intellectual Reinhold Niebuhr in the late 1940s and early 1950s. A public theologian, he wrote and spoke frequently about the intersection of religion, politics, and public policy, with his most influential books including ""Moral Man and Immoral Society"" and ""The Nature and Destiny of Man"", the second of which Modern Library ranked one of the top 20 nonfiction books of the twentieth century.']"," Reinhold Niebuhr wrote ""Moral Man and Immoral Society"" in the late 1940s, where he argued for Christian Realism.",the twentieth century,1,0.69487874,0.574572786
The first televised speech in the House of Commons of the United Kingdom was made by a politician that was assassinated by what group?,"['The first televised speech in the House of Commons of the United Kingdom was made by Ian Gow, the Conservative Member of Parliament for Eastbourne, on 21 November 1989. While serving as Member of Parliament (MP) for Eastbourne, he was assassinated by the Provisional Irish Republican Army (IRA), who exploded a bomb under his car outside his home in East Sussex.']"," The Provisional Irish Republican Army (IRA) assassinated Ian Gow, who made the first televised speech in the House of Commons of the United Kingdom.",Provisional Irish Republican Army,1,0.314933556,0.722200162
Which politician was once a Lieutenant Governor of Kentucky and a mayor in Louisville?,"[' It celebrated its 100th anniversary as former city mayor Jerry Abramson\'s official ""Family-Friendly New Years Eve"" celebration location.Jerry Edwin Abramson (born September 12, 1946) is an American Democratic politician who was the 55th Lieutenant Governor of Kentucky.']", Jerry Abramson,Jerry Edwin Abramson,0.5,0.202887926,0.97901741
What postmaster was the indirect namesake of Urge Overkill's second EP?,"[""Stull is the second extended play by the alternative rock band Urge Overkill. The EP's title is a reference to Stull Cemetery, located just west of Lawrence, Kansas. Founded in the mid-1800s, the settlement was initially known as Deer Creek before it was renamed after its first postermaster, Sylvester Stull.""]", Sylvester Stull,Sylvester Stull,1,0.349124052,0.75
"How many people are employed by the laboratory across from McKenzie, Maryland?","[' It is directly across from the Allegany Ballistics Laboratory in Rocket Center, West Virginia.Allegany Ballistics Laboratory (ABL) located in Rocket Center, West Virginia, is a diverse industrial complex employing some 1,000 people across 1628 acre .']"," I'm sorry for any confusion, but there seems to be a mistake in your question. The Allegany Ballistics Laboratory is located in Rocket Center, West Virginia, not McKenzie, Maryland. Therefore, I cannot provide an answer regarding employment at a location that does not house the laboratory.","some 1,000",0.166666667,0.402321473,0.02048287
Christopher Lynch is a former CEO of a company that manages and develops urban toll road networks in which countries?,['Christopher Lynch is an Australian businessman and former CEO of Transurban Ltd and also a member of the AFL Commission.Transurban manages and develops urban toll road networks in Australia and North America.'], Australia and North America,Australia and North America,0.5,0.668146924,1
The Indian musicologist who wrote the first modern treatise on Hindustani classical music influenced what person who played a key role in the development of All India Radio? ,"['Jaideva Singh (19 September 1893 in Shoratgarh, Uttar Pradesh â€“ 27 May 1986 in Banaras) was an Indian musicologist and philosopher. He played a key role in the development of All India Radio where he was chief producer. He was influenced by the Indian musicologist Vishnu Narayan Bhatkhande.Pandit Vishnu Narayan Bhatkhande (Marathi: à¤µà¤¿à¤·à¥\x8dà¤£à¥‚ à¤¨à¤¾à¤°à¤¾à¤¯à¤£ à¤\xadà¤¾à¤¤à¤–à¤‚à¤¡à¥‡)(August 10, 1860 â€“ September 19, 1936) was an Indian musicologist who wrote the first modern treatise on Hindustani classical music (The north Indian variety of Indian classical music), an art which had been propagated earlier for a few centuries mostly through oral traditions.']", Pandit Vishnu Narayan Bhatkhande influenced Jaideva Singh.,Jaideva Singh,0.5,0.469508657,0.664172304
Mastophora dizzydeani was named after a pitcher who was the last in the National League to win how many games in one season?,"['Mastophora dizzydeani is a species of spider named after baseball player Dizzy Dean. A brash and colorful personality, Dean was the last National League pitcher to win 30 games in one season.']",30 games,30,1,0.462375386,0.903914812
She's Leaving Home was from the album released on what date?,"['""She\'s Leaving Home"" is a Lennonâ€“McCartney song, released in 1967 on the Beatles album ""Sgt. Pepper\'s Lonely Hearts Club Band"". Released on 26 May 1967 in the United Kingdom and 2 June 1967 in the United States, it was an immediate commercial and critical success, spending 27 weeks at the top of the UK albums chart and 15 weeks at number one in the US.']",26 May 1967 (in the United Kingdom) or 2 June 1967 (in the United States).,26-May-67,1,0.914924865,0.532934001
