Unnamed: 0,id,contexts,question,ground_truth,label,source_ds,answer,retrieved_documents
5421,halueval-1521,"The Minkowski Prize is given by the European Association for the Study of Diabetes (EASD), in recognition to research which has been carried out by a person normally residing in Europe, as manifested by publications which contribute to the advancement of knowledge concerning diabetes mellitus.Oskar Minkowski ( ; ] 13 January 1858 â€“ 18 July 1931) held a professorship at the University of Breslau and is most famous for his research on diabetes.",What disease does Minkowski Prize and Oskar Minkowski have in common?,diabetes,PASS,halueval, Diabetes mellitus,"[{'content': 'The Minkowski Prize is given by the European Association for the Study of Diabetes (EASD), in recognition to research which has been carried out by a person normally residing in Europe, as manifested by publications which contribute to the advancement of knowledge concerning diabetes mellitus.Oskar Minkowski ( ; ] 13 January 1858 â€“ 18 July 1931) held a professorship at the University of Breslau and is most famous for his research on diabetes.', 'score': 1.5693359375, 'rank': 1, 'document_id': 'b1185179-c1cb-4f47-9515-9fad913a35bc', 'passage_id': 0}]"
5423,halueval-1523,"The I'Anson Baronetcy of Bassetbury was a title in the Baronetage of England. It was created on 6 May 1652, at the Louvre in Paris, by Charles II of England for Sir Bryan I'Anson, Knight of Ashby St Ledgers, Northamptonshire, Gentleman of the Bedchamber to Charles I of England for whom he raised a regiment of horse and Â£10,000 and for which support had been knighted by Viscount Falkland on 14 December 1624 in Ireland.Charles II (29 May 1630 â€“ 6 February 1685) was king of England, Scotland and Ireland.","What did the king of England, Scotland and Ireland create in 1652?",The I'Anson Baronetcy of Bassetbury,PASS,halueval," The King of England, Scotland and Ireland created the I'Anson Baronetcy of Bassetbury in 1652.","[{'content': ""The I'Anson Baronetcy of Bassetbury was a title in the Baronetage of England. It was created on 6 May 1652, at the Louvre in Paris, by Charles II of England for Sir Bryan I'Anson, Knight of Ashby St Ledgers, Northamptonshire, Gentleman of the Bedchamber to Charles I of England for whom he raised a regiment of horse and Â£10,000 and for which support had been knighted by Viscount Falkland on 14 December 1624 in Ireland.Charles II (29 May 1630 â€“ 6 February 1685) was king of England, Scotland and Ireland."", 'score': 1.9794921875, 'rank': 1, 'document_id': 'e749d39a-b69a-439e-acc1-49ad6c77464c', 'passage_id': 0}]"
5424,halueval-1524,"Joseph Morgan (born Joseph Martin; 16 May 1981) is an English actor and director. He is best known for his role as Klaus Mikaelson in The CW show ""The Vampire Diaries"" and its spin-off ""The Originals"".The Original vampires, in the universe of ""The Vampire Diaries"" and ""The Originals"", are a family of vampires from which all current vampires descend, as well as being the most powerful and indestructible of their kind.","Joseph Morgan is best known for his roll in what CW show that eventually spun off into ""The Originals""?",The Vampire Diaries,PASS,halueval," The CW show ""The Vampire Diaries""","[{'content': 'Joseph Morgan (born Joseph Martin; 16 May 1981) is an English actor and director. He is best known for his role as Klaus Mikaelson in The CW show ""The Vampire Diaries"" and its spin-off ""The Originals"".The Original vampires, in the universe of ""The Vampire Diaries"" and ""The Originals"", are a family of vampires from which all current vampires descend, as well as being the most powerful and indestructible of their kind.', 'score': 5.25390625, 'rank': 1, 'document_id': 'f0060526-e8e8-448c-8398-917b9a1fc97a', 'passage_id': 0}]"
5426,halueval-1526,"Lapageria is a genus of flowering plants with only one known species, Lapageria rosea, commonly known as Chilean bellflower or copihue (""co-pee-way"" < Mapudungun ""kopiwe""). ""Lapageria rosea"" is the national flower of Chile.Satureja is a genus of aromatic plants of the family Lamiaceae, related to rosemary and thyme. It is native to North Africa, southern and southeastern Europe, the Middle East, and Central Asia.","Between the Lapageria and Satureja genus, which is the national flower of Chile?",Lapageria,PASS,halueval, Lapageria,"[{'content': 'Lapageria is a genus of flowering plants with only one known species, Lapageria rosea, commonly known as Chilean bellflower or copihue (""co-pee-way"" < Mapudungun ""kopiwe""). ""Lapageria rosea"" is the national flower of Chile.Satureja is a genus of aromatic plants of the family Lamiaceae, related to rosemary and thyme. It is native to North Africa, southern and southeastern Europe, the Middle East, and Central Asia.', 'score': 3.3984375, 'rank': 1, 'document_id': '4f1cdba4-f4a0-4418-9ed9-ae1b8eee520a', 'passage_id': 0}]"
5427,halueval-1527,"2752 Wu Chien-Shiung (1965 SP) is a main-belt asteroid discovered on 20 September 1965 by Purple Mountain Observatory at Nanking. It was named for noted Chinese-American nuclear physicist Chien-Shiung Wu and was the first asteroid to be named after a living scientist. Wu worked on the Manhattan Project, where she helped develop the process for separating uranium metal into uranium-235 and uranium-238 isotopes by gaseous diffusion.",What project did the namesake of 2752 Wu Chien-Shiung work on?,the Manhattan Project,PASS,halueval, Manhattan Project,"[{'content': '2752 Wu Chien-Shiung (1965 SP) is a main-belt asteroid discovered on 20 September 1965 by Purple Mountain Observatory at Nanking. It was named for noted Chinese-American nuclear physicist Chien-Shiung Wu and was the first asteroid to be named after a living scientist. Wu worked on the Manhattan Project, where she helped develop the process for separating uranium metal into uranium-235 and uranium-238 isotopes by gaseous diffusion.', 'score': 1.5263671875, 'rank': 1, 'document_id': '3ba609b2-0994-450a-9108-cbbc44e3dc30', 'passage_id': 0}]"
5428,halueval-1528, Mark Selby was the last champion.Mark Anthony Selby (born 19 June 1983) is an English professional snooker player from Leicester.,The last champion of the FFB Open was an English professional snooker player from where?,Leicester,PASS,halueval, Leicester,"[{'content': 'Mark Selby was the last champion.Mark Anthony Selby (born 19 June 1983) is an English professional snooker player from Leicester.', 'score': 1.673828125, 'rank': 1, 'document_id': 'c44f6e5c-8a1c-4dad-af69-f5753beb19f3', 'passage_id': 0}]"
5430,halueval-1530," It is the location of Star House, the home of the Comanche chief Quanah Parker, the major leader of the Quahadi Comanche in the years of Indian Wars and transition to reservation life.Quanah Parker (Comanche ""kwana"", ""smell, odor"") ( â€‰1845 or 1852 â€“ February 23, 1911) was a Comanche war leader of the Quahadi (""Antelope"") band of the Comanche people.","Cache is a city in Comanche County, Oklahoma, it is the location of Star House, the home of the Comanche chief Quanah Parker, was a Comanche war leader of the Quahadi (""Antelope"") band of which people?",Comanche,PASS,halueval, The Comanche people,"[{'content': 'It is the location of Star House, the home of the Comanche chief Quanah Parker, the major leader of the Quahadi Comanche in the years of Indian Wars and transition to reservation life.Quanah Parker (Comanche ""kwana"", ""smell, odor"") ( â€‰1845 or 1852 â€“ February 23, 1911) was a Comanche war leader of the Quahadi (""Antelope"") band of the Comanche people.', 'score': 5.9375, 'rank': 1, 'document_id': 'd1a55423-7e1d-44fc-ace1-e5d74a053f90', 'passage_id': 0}]"
5432,halueval-1532,"The Peshawar Zalmi is a franchise cricket team that represents Peshawar in the Pakistan Super League. The team was captained by Shahid Afridi, and they stand on first position after winning six matches from their eight matches in the PSL 2016.Sahibzada Mohammad Shahid Khan Afridi (Urdu: â€Ž ; Pashto: Ø´Ø§Ù‡Ø¯ Ø§Ù¾Ø±ÛŒØ¯ÛŒâ€Ž ; born 1980), popularly as Shahid ""Boom Boom"" Afridi, is a former Pakistani cricketer and former captain of the Pakistan national cricket team.",What team did Boom Boom captain in 2016?,Peshawar Zalmi,PASS,halueval, Peshawar Zalmi,"[{'content': 'The Peshawar Zalmi is a franchise cricket team that represents Peshawar in the Pakistan Super League. The team was captained by Shahid Afridi, and they stand on first position after winning six matches from their eight matches in the PSL 2016.Sahibzada Mohammad Shahid Khan Afridi (Urdu: â€Ž ; Pashto: Ø´Ø§Ù‡Ø¯ Ø§Ù¾Ø±ÛŒØ¯ÛŒâ€Ž ; born 1980), popularly as Shahid ""Boom Boom"" Afridi, is a former Pakistani cricketer and former captain of the Pakistan national cricket team.', 'score': 7.87109375, 'rank': 1, 'document_id': 'c38b1ace-c9fa-4413-b7ec-2fb77cbb75cf', 'passage_id': 0}]"
5433,halueval-1533," On television he is most known for his role of King Shantanu in ""Mahabharat"" (TV series) (1988â€“1990) and as a Hindi dubbing actor he is most known as the voice of Lord Voldemort in Harry Potter series.Lord Voldemort ( , or in the films; born Tom Marvolo Riddle) is a fictional character and the main antagonist in J. K. Rowling's series of ""Harry Potter"" novels.","Rishabh Shukla, is an Indian film and television actor and a voice-dubbing artist, who speaks Hindi as his mother tongue language, as a Hindi dubbing actor he is most known as the voice of which fictional character and the main antagonist, in J. K. Rowling's series of ""Harry Potter"" novels?",Lord Voldemort,PASS,halueval, Lord Voldemort,"[{'content': 'On television he is most known for his role of King Shantanu in ""Mahabharat"" (TV series) (1988â€“1990) and as a Hindi dubbing actor he is most known as the voice of Lord Voldemort in Harry Potter series.Lord Voldemort ( , or in the films; born Tom Marvolo Riddle) is a fictional character and the main antagonist in J. K. Rowling\'s series of ""Harry Potter"" novels.', 'score': 6.47265625, 'rank': 1, 'document_id': '275c12ff-9c6b-449c-ba5c-4c6e9a747d81', 'passage_id': 0}]"
5435,halueval-1535,"Eucommia is a genus of small trees now native to China, with a fossil record that shows a much wider distribution.Maytenus is a genus of flowering plants in the staff vine family, Celastraceae. Members of the genus are distributed throughout Central and South America, Southeast Asia, Micronesia and Australasia, the Indian Ocean and Africa.",Which genus is more spread around the world Maytenus or Eucommia ?,Maytenus,PASS,halueval, Maytenus is more spread around the world than Eucommia.,"[{'content': 'Eucommia is a genus of small trees now native to China, with a fossil record that shows a much wider distribution.Maytenus is a genus of flowering plants in the staff vine family, Celastraceae. Members of the genus are distributed throughout Central and South America, Southeast Asia, Micronesia and Australasia, the Indian Ocean and Africa.', 'score': 3.30078125, 'rank': 1, 'document_id': '14edb399-02fd-4965-82a4-f51378e65e2a', 'passage_id': 0}]"
5437,halueval-1537,"In microeconomics and management, vertical integration is an arrangement in which the supply chain of a company is owned by that company.The Ford River Rouge Complex (commonly known as the Rouge Complex or just The Rouge) is a Ford Motor Company automobile factory complex located in Dearborn, Michigan, along the Rouge River, upstream from its confluence with the Detroit River at Zug Island.",In what city is the complex uses a corporate organization in which its supply chain is totally owned by the company located?,"Dearborn, Michigan",PASS,halueval," Dearborn, Michigan","[{'content': 'In microeconomics and management, vertical integration is an arrangement in which the supply chain of a company is owned by that company.The Ford River Rouge Complex (commonly known as the Rouge Complex or just The Rouge) is a Ford Motor Company automobile factory complex located in Dearborn, Michigan, along the Rouge River, upstream from its confluence with the Detroit River at Zug Island.', 'score': 5.625, 'rank': 1, 'document_id': 'd5aaee0f-4e82-4e24-b6f0-1723ee5a4e29', 'passage_id': 0}]"
5438,halueval-1538,"A Beta-3 adrenergic antagonist (Î²-adrenoceptor antagonist) is an adrenergic antagonist which blocks the Beta-3 adrenergic receptors of cells, with either high specificity (an antagonist which is selective for Î² adrenoceptors) like L-748,328, L-748,337 and SR 59,230A or non-specifically (an antagonist for Î² and for Î² or Î² adrenoceptors) like the non-selective betablocker Carvedilol.Carvedilol, sold under the brand name Coreg among others, is a beta blocker used for treating mild to severe congestive heart failure (CHF), left ventricular dysfunction (LVD) following heart attack in people who are otherwise stable, and for treating high blood pressure.",What generic medication is a non-selective betablocker used to treat congestive heart failure?  ,Carvedilol,PASS,halueval," SR 59,230A is not a generic medication. Carvedilol is the generic medication that is a non-selective betablocker used to treat congestive heart failure.","[{'content': 'A Beta-3 adrenergic antagonist (Î²-adrenoceptor antagonist) is an adrenergic antagonist which blocks the Beta-3 adrenergic receptors of cells, with either high specificity (an antagonist which is selective for Î² adrenoceptors) like L-748,328, L-748,337 and SR 59,230A or non-specifically (an antagonist for Î² and for Î² or Î² adrenoceptors) like the non-selective betablocker Carvedilol.Carvedilol, sold under the brand name Coreg among others, is a beta blocker used for treating mild to severe congestive heart failure (CHF), left ventricular dysfunction (LVD) following heart attack in people who are otherwise stable, and for treating high blood pressure.', 'score': 4.76953125, 'rank': 1, 'document_id': 'fa0b6e0c-6ac4-4025-b27c-16199e69653c', 'passage_id': 0}]"
5441,halueval-1541,"The Shaggy Dog is a 2006 American family comedy film directed by Brian Robbins and written by Geoff Rodkey, Jack Amiel, Michael Begler, Cormac Wibberley and Marianne Wibberley.Frozen 2 is an upcoming American computer-animated film produced by Walt Disney Animation Studios and will be released by Walt Disney Pictures. It is a sequel to the 2013 film, ""Frozen"".",Which studio released the most recently released between The Shaggy Dog and Frozen 2?,Walt Disney Animation Studios,PASS,halueval, Walt Disney Pictures (for Frozen 2),"[{'content': 'The Shaggy Dog is a 2006 American family comedy film directed by Brian Robbins and written by Geoff Rodkey, Jack Amiel, Michael Begler, Cormac Wibberley and Marianne Wibberley.Frozen 2 is an upcoming American computer-animated film produced by Walt Disney Animation Studios and will be released by Walt Disney Pictures. It is a sequel to the 2013 film, ""Frozen"".', 'score': 4.0390625, 'rank': 1, 'document_id': 'e88bcb35-2b4d-447e-a764-2bd48166eb71', 'passage_id': 0}]"
5442,halueval-1542,"Huai'an (), formerly called Huaiyin () until 2001, is a prefecture-level city in central Jiangsu province of Eastern China.Qian'an () is a city in the northeastern part of Hebei province in North China.","Are Huai'an and Qian'an, Hebei both Chinese cities?",yes,PASS,halueval," Yes, both Huai'an and Qian'an are Chinese cities.","[{'content': ""Huai'an (), formerly called Huaiyin () until 2001, is a prefecture-level city in central Jiangsu province of Eastern China.Qian'an () is a city in the northeastern part of Hebei province in North China."", 'score': 4.58984375, 'rank': 1, 'document_id': '464b5bf1-d4b2-4c08-8174-63ee3f01b1ff', 'passage_id': 0}]"
5443,halueval-1543,"LÃ¼liang or Lyuliang () is a prefecture-level city in the west of Shanxi province, People's Republic of China, bordering Shaanxi province across the Yellow River to the west, Jinzhong and the provincial capital of Taiyuan to the east, Linfen to the south, and Xinzhou to the north. It has a total area of 21143 km2 and total population of 3,727,057. The metro area of LÃ¼liang has a population of 320,142 at the 2010 census. The total population of the prefecture at the 2010 census is 1,819,339, of whom 669,317 are resident in the built up area, which comprises four urban districts, collectively known as 'Fuxin City'.",Does LÃ¼liang or Fuxin have a larger population?,LÃ¼liang,PASS,halueval, Fuxin City (which is part of Lu'an) has a smaller population.,"[{'content': ""LÃ¼liang or Lyuliang () is a prefecture-level city in the west of Shanxi province, People's Republic of China, bordering Shaanxi province across the Yellow River to the west, Jinzhong and the provincial capital of Taiyuan to the east, Linfen to the south, and Xinzhou to the north. It has a total area of 21143 km2 and total population of 3,727,057. The metro area of LÃ¼liang has a population of 320,142 at the 2010 census. The total population of the prefecture at the 2010 census is 1,819,339, of whom 669,317 are resident in the built up area, which comprises four urban districts, collectively known as 'Fuxin City'."", 'score': 4.24609375, 'rank': 1, 'document_id': '816a9ada-9c7e-4d56-a064-e06dea939129', 'passage_id': 0}]"
5452,halueval-1552," The film was shot in the Lehigh Valley in Pennsylvania in the cities of Bethlehem, Allentown, Easton, as well as nearby Hellertown. It is Pennsylvania's third most populous city and the 224th largest city in the United States.",Which city is the third most populated city in Pennsylvania and was apart of the film the Florentine? ,Allentown,PASS,halueval," Bethlehem is the third most populated city in Pennsylvania and was part of the film ""The Florentine.""","[{'content': ""The film was shot in the Lehigh Valley in Pennsylvania in the cities of Bethlehem, Allentown, Easton, as well as nearby Hellertown. It is Pennsylvania's third most populous city and the 224th largest city in the United States."", 'score': 5.40625, 'rank': 1, 'document_id': 'ef0e4aae-6f18-4ea6-b098-9206770d4d4f', 'passage_id': 0}]"
5453,halueval-1553,"The John Coltrane Home is a house in the Dix Hills neighborhood of Huntington, Suffolk County, New York, where saxophonist John Coltrane lived from 1964 until his death in 1967.Dix Hills is a hamlet and census-designated place (CDP) on Long Island in the town of Huntington in Suffolk County, New York, United States.","The John Coltrane Home is a house in the Dix Hills neighborhood of Huntington, Dix Hills, New York Dix Hills is a hamlet and census-designated place (CDP) on Long Island in the town of Huntington in Suffolk County, in which country?",United States,PASS,halueval, United States,"[{'content': 'The John Coltrane Home is a house in the Dix Hills neighborhood of Huntington, Suffolk County, New York, where saxophonist John Coltrane lived from 1964 until his death in 1967.Dix Hills is a hamlet and census-designated place (CDP) on Long Island in the town of Huntington in Suffolk County, New York, United States.', 'score': -0.2415771484375, 'rank': 1, 'document_id': '794f9d6e-f488-44fe-826d-9d3da964bccd', 'passage_id': 0}]"
5454,halueval-1554,"Tristan & Isolde is a 2006 epic romantic drama film directed by Kevin Reynolds and written by Dean Georgaris based on the medieval romantic legend of Tristan and Isolde. Produced by Ridley Scott (who had been working on an adaptation since the mid-1970s) and Tony Scott, the film stars James Franco and Sophia Myles, alongside a supporting cast featuring Rufus Sewell, Mark Strong, and Henry Cavill.Rufus Frederik Sewell ( ; born 29 October 1967) is an English actor.",which English actor was a supporting cast in Tristan & Isolde,Kevin,PASS,halueval, Rufus Sewell,"[{'content': 'Tristan & Isolde is a 2006 epic romantic drama film directed by Kevin Reynolds and written by Dean Georgaris based on the medieval romantic legend of Tristan and Isolde. Produced by Ridley Scott (who had been working on an adaptation since the mid-1970s) and Tony Scott, the film stars James Franco and Sophia Myles, alongside a supporting cast featuring Rufus Sewell, Mark Strong, and Henry Cavill.Rufus Frederik Sewell ( ; born 29 October 1967) is an English actor.', 'score': 7.5078125, 'rank': 1, 'document_id': '63965c86-8a2e-4ce3-81ba-6a58247df11a', 'passage_id': 0}]"
5456,halueval-1556," The name â€˜Lyonessâ€™ was derived from the Celtic mythological kingdom â€˜Lyonesseâ€™.The Celts ( or , see pronunciation of ""Celt"" for different usages) were an Indo-European people in Iron Age and Medieval Europe who spoke Celtic languages and had cultural similarities, although the relationship between ethnic, linguistic and cultural factors in the Celtic world remains uncertain and controversial.",What time period were people who inspired the Lyoness company trademark originally from?,Iron Age and Medieval Europe,PASS,halueval, The people inspiring the Lyoness company trademark were from the Iron Age and Medieval Europe.,"[{'content': 'The name â€˜Lyonessâ€™ was derived from the Celtic mythological kingdom â€˜Lyonesseâ€™.The Celts ( or , see pronunciation of ""Celt"" for different usages) were an Indo-European people in Iron Age and Medieval Europe who spoke Celtic languages and had cultural similarities, although the relationship between ethnic, linguistic and cultural factors in the Celtic world remains uncertain and controversial.', 'score': 5.66015625, 'rank': 1, 'document_id': '27fd6b3e-df56-4b78-a374-8373389afff8', 'passage_id': 0}]"
5458,halueval-1558," Both characters were created by series creators Dave Willis and Matt Maiellaro.Matthew Gerard Maiellaro (Born August 17, 1966) is an American voice actor, filmmaker and musician, best known as the co-creator and writer of the cult television animated Adult Swim shows, ""Aqua Teen Hunger Force"" and ""Perfect Hair Forever"", and creator of ""12 oz.","What other professional created characters for ""The Mooninites"" besides the co-creator of ""Aqua Teen Hunger Force""?",Dave Willis,PASS,halueval," Matthew Gerard Maiellaro, along with Dave Willis, created ""The Mooninites."" However, they are the primary creators.","[{'content': 'Both characters were created by series creators Dave Willis and Matt Maiellaro.Matthew Gerard Maiellaro (Born August 17, 1966) is an American voice actor, filmmaker and musician, best known as the co-creator and writer of the cult television animated Adult Swim shows, ""Aqua Teen Hunger Force"" and ""Perfect Hair Forever"", and creator of ""12 oz.', 'score': 1.1806640625, 'rank': 1, 'document_id': 'c53c08cb-ba9e-479a-bc25-dabc0df7c566', 'passage_id': 0}]"
5462,halueval-1562,"Night Monster is a 1942 American black-and-white horror film featuring Bela Lugosi and produced and distributed by Universal Pictures Company.BÃ©la Ferenc DezsÅ‘ BlaskÃ³ (] ; 20 October 1882 â€“ 16 August 1956), better known as Bela Lugosi ( ; ] ), was a Hungarian-American actor, famous for portraying Count Dracula in the 1931 film and for his roles in various other horror films.","Night Monster is a 1942 American black-and-white horror film featuring Bela Lugosi, he was a Hungarian-American actor, famous for portraying Count Dracula in the film from which year? ",1931,PASS,halueval,1931,"[{'content': 'Night Monster is a 1942 American black-and-white horror film featuring Bela Lugosi and produced and distributed by Universal Pictures Company.BÃ©la Ferenc DezsÅ‘ BlaskÃ³ (] ; 20 October 1882 â€“ 16 August 1956), better known as Bela Lugosi ( ; ] ), was a Hungarian-American actor, famous for portraying Count Dracula in the 1931 film and for his roles in various other horror films.', 'score': 2.3515625, 'rank': 1, 'document_id': 'bbf11a28-7520-4e37-93f7-21f051369f5a', 'passage_id': 0}]"
5463,halueval-1563,"Fences is a 1985 play by American playwright August Wilson.August Wilson (April 27, 1945 â€“ October 2, 2005) was an American playwright whose work included a series of ten plays, ""The Pittsburgh Cycle"", for which he received two Pulitzer Prizes for Drama.",Fences is a 1985 play by an American playwright who died in what year?,2005,PASS,halueval,2005,"[{'content': 'Fences is a 1985 play by American playwright August Wilson.August Wilson (April 27, 1945 â€“ October 2, 2005) was an American playwright whose work included a series of ten plays, ""The Pittsburgh Cycle"", for which he received two Pulitzer Prizes for Drama.', 'score': 4.21484375, 'rank': 1, 'document_id': 'a7c52a95-a943-4155-9905-d10cda7121aa', 'passage_id': 0}]"
5469,halueval-1569,"Common is a 2014 BBC One 90-minute made-for-television drama, written by Jimmy McGovern, directed by David Blair and starring Michelle Fairley, Nico Mirallegro and Michael Gambon.Michelle Fairley (born July 1963) is an actress from Northern Ireland, best known for her roles as Catelyn Stark in the HBO series ""Game of Thrones"", Dr. Ava Hessington in multiple episodes of USA Network series ""Suits"", and as terrorist Margot Al-Harazi, a main antagonist in """".",What star of Common appears in Game of Thrones?,Michelle Fairley,PASS,halueval, Michelle Fairley,"[{'content': 'Common is a 2014 BBC One 90-minute made-for-television drama, written by Jimmy McGovern, directed by David Blair and starring Michelle Fairley, Nico Mirallegro and Michael Gambon.Michelle Fairley (born July 1963) is an actress from Northern Ireland, best known for her roles as Catelyn Stark in the HBO series ""Game of Thrones"", Dr. Ava Hessington in multiple episodes of USA Network series ""Suits"", and as terrorist Margot Al-Harazi, a main antagonist in """".', 'score': 8.1875, 'rank': 1, 'document_id': '5d99cdc2-8743-4da3-a00b-2f64231f613e', 'passage_id': 0}]"
5472,halueval-1572," He received a full athletic scholarship from the University of Texas El Paso, where he received his bachelor's degree in education.After retiring from active competition Ottey spent several years coaching in various universities throughout the United States, including University of Texas at El Paso (UTEP), Kent State University and University of New Mexico before moving back to Toronto.The University of Texas at El Paso (UTEP) is a public research university in El Paso, Texas, United States.",Where is the public research university which Ottey spent several years coaching in located in ,"El Paso, Texas, United States",PASS,halueval," The University of Texas at El Paso (UTEP) is located in El Paso, Texas, United States.","[{'content': ""He received a full athletic scholarship from the University of Texas El Paso, where he received his bachelor's degree in education.After retiring from active competition Ottey spent several years coaching in various universities throughout the United States, including University of Texas at El Paso (UTEP), Kent State University and University of New Mexico before moving back to Toronto.The University of Texas at El Paso (UTEP) is a public research university in El Paso, Texas, United States."", 'score': 3.115234375, 'rank': 1, 'document_id': 'a863411f-a40e-4ba4-a09d-9098a57ff068', 'passage_id': 0}]"
5474,halueval-1574,"Harperâ€™s Mansion is a historic homestead in Berrima, New South Wales. The village, once a major town, is located on the Old Hume Highway between Canberra and Sydney.",Harper's Mansion is located in a village that is located along what highway? ,Old Hume Highway,PASS,halueval, Old Hume Highway,"[{'content': 'Harperâ€™s Mansion is a historic homestead in Berrima, New South Wales. The village, once a major town, is located on the Old Hume Highway between Canberra and Sydney.', 'score': 4.9140625, 'rank': 1, 'document_id': 'aecfc7ef-1b9a-4a13-b4bd-0adcd0ad1cb7', 'passage_id': 0}]"
5478,halueval-1578,"BÃ©la Viktor JÃ¡nos BartÃ³k ( ; ] ; 25 March 1881 â€“ 26 September 1945) was a Hungarian composer, pianist and an ethnomusicologist.Dmitri Dmitriyevich Shostakovich (Russian: Dmitriy Dmitrievich Shostakovich , ] ; 25 September [O.S. 12 September] 1906 9 August 1975) was a Russian composer and pianist.","Who was born first, BÃ©la BartÃ³k or Dmitri Shostakovich?",BÃ©la Viktor JÃ¡nos BartÃ³k,PASS,halueval, Béla Bartók was born first.,"[{'content': 'BÃ©la Viktor JÃ¡nos BartÃ³k ( ; ] ; 25 March 1881 â€“ 26 September 1945) was a Hungarian composer, pianist and an ethnomusicologist.Dmitri Dmitriyevich Shostakovich (Russian: Dmitriy Dmitrievich Shostakovich , ] ; 25 September [O.S. 12 September] 1906 9 August 1975) was a Russian composer and pianist.', 'score': 4.671875, 'rank': 1, 'document_id': 'e286f43c-1270-4b6c-b858-e0841111545f', 'passage_id': 0}]"
5480,halueval-1580," Born in Stroud, Oklahoma, he played collegiately with the University of Oklahoma Sooners. The Sooners play in the Big 12 Conference.",Kevin Bookout played college basketball that plays in which conference ?,the Big 12 Conference,PASS,halueval, Big 12 Conference,"[{'content': 'Born in Stroud, Oklahoma, he played collegiately with the University of Oklahoma Sooners. The Sooners play in the Big 12 Conference.', 'score': 5.125, 'rank': 1, 'document_id': '6e34d329-004a-49de-bdc9-55caa94c8ca9', 'passage_id': 0}]"
5482,halueval-1582," The album is dedicated to late actor Charles Bronson.Charles Bronson (born Charles Dennis Buchinsky; Lithuanian: ""Karolis Dionyzas BuÄinskis"" ; November 3, 1921 â€“ August 30, 2003) was an American actor.","Violent Restitution is the fifth full-length album from the Canadian speed/thrash metal band Razor released in 1988, the album is dedicated to the late Charles Bronson, was an American actor, died on which date?","August 30, 2003",PASS,halueval," August 30, 2003","[{'content': 'The album is dedicated to late actor Charles Bronson.Charles Bronson (born Charles Dennis Buchinsky; Lithuanian: ""Karolis Dionyzas BuÄ\x8dinskis"" ; November 3, 1921 â€“ August 30, 2003) was an American actor.', 'score': 3.447265625, 'rank': 1, 'document_id': '9bb58e13-cb76-45ec-9c17-56732623b76d', 'passage_id': 0}]"
5483,halueval-1583,"Femina is a Danish language weekly magazine for women published by Aller Media in Copenhagen, Denmark.Take a Break is a weekly magazine aimed at women, currently published in the United Kingdom by H Bauer Publishing, the UK subsidiary of the German-owned family business, the Bauer Media Group since 1 March 1990.",Do the magazines Femina and Take a Break have a similar readership?,yes,PASS,halueval," No, they do not have a similar readership as Femina is published in Denmark and Take a Break in the United Kingdom.","[{'content': 'Femina is a Danish language weekly magazine for women published by Aller Media in Copenhagen, Denmark.Take a Break is a weekly magazine aimed at women, currently published in the United Kingdom by H Bauer Publishing, the UK subsidiary of the German-owned family business, the Bauer Media Group since 1 March 1990.', 'score': 5.3515625, 'rank': 1, 'document_id': '5ef5c83b-38c0-4f8a-8b38-eb02e4aa2a44', 'passage_id': 0}]"
5484,halueval-1584,"Samsung Scholarship was established in 2002 by Samsung to provide financial support, encouragement and opportunities to gifted Korean students pursuing higher education overseas, who have shown the capacity to become global leaders. It was established as Samsung Lee Kun-hee Scholarship, named after the current chairman of Samsung Group who succeeded Lee Byung-chul, the founder.Lee Kun-hee (Hangul:  ; Hanja:  ; ] ; born January 9, 1942) is a South Korean business magnate and the chairman of Samsung Group.",In what year was the Korean student scholarship established by South Korean business magnate and the chairman of Samsung Group?,2002,PASS,halueval,2002,"[{'content': 'Samsung Scholarship was established in 2002 by Samsung to provide financial support, encouragement and opportunities to gifted Korean students pursuing higher education overseas, who have shown the capacity to become global leaders. It was established as Samsung Lee Kun-hee Scholarship, named after the current chairman of Samsung Group who succeeded Lee Byung-chul, the founder.Lee Kun-hee (Hangul:  ; Hanja:  ; ] ; born January 9, 1942) is a South Korean business magnate and the chairman of Samsung Group.', 'score': 5.3046875, 'rank': 1, 'document_id': '4ee4cb3a-52cc-4394-a913-e39387687c06', 'passage_id': 0}]"
5485,halueval-1585," The following year the company became the Alliance Theatre Company.King Arthur, or The British Worthy (Z. 628), is a semi-opera in five acts with music by Henry Purcell and a","The Alliance Theatre staged its first production, a semi-opera with how many acts, at the Alliance in 1968?",five,PASS,halueval, Five acts,"[{'content': 'The following year the company became the Alliance Theatre Company.King Arthur, or The British Worthy (Z. 628), is a semi-opera in five acts with music by Henry Purcell and a', 'score': 1.35546875, 'rank': 1, 'document_id': '992daa50-64d1-4dac-a4f0-c0b87507f64c', 'passage_id': 0}]"
